Reaction_ID	Flux
Growth_rate	0.47
SS1232	-4.45
SS0197	4.45
SS0198	1.691
SS0199	2.759
SS0200	2.759
SS0201	2.759
SS0202	5.785
SS0203	-5.785
SS0204	-5.785
SS0205	5.785
SS0206	5.5625
SS0216	3.113665
SS0261	2.98951
SS0262	2.989777
SS0264	2.989777
SS0266	2.59168
SS0267	-2.59168
SS0268	2.59168
SS0270	11.012415
SS0184	1.814265
SS0185	1.814265
SS0186	1.814265
SS0192	0.599415
SS0191	0.599415
SS0193	0.489055
SS0273	1.3083
SS0259	2.095416
SS0213	0.94696
SS0211	0.94696
SS0308	0.946515
SS0894	2.337585
