Reaction_ID	Flux
Growth_rate	0.1
SS1232	-4.45
SS0197	4.45
SS0198	1.9135
SS0199	2.848
SS0200	2.848
SS0201	2.848
SS0202	5.874
SS0203	-5.874
SS0204	-5.874
SS0205	5.874
SS0206	5.68087
SS0216	3.263185
SS0261	3.139475
SS0262	3.139475
SS0264	3.139475
SS0266	2.75989
SS0267	-2.7599345
SS0268	2.7599345
SS0270	10.7779
SS0184	1.58242
SS0185	1.58242
SS0186	1.58242
SS0192	0.52243
SS0191	0.52243
SS0193	0.415185
SS0273	1.208175
SS0259	2.006327
SS0213	0.954525
SS0211	0.954525
SS0308	0.925155
SS0894	2.5721
