,Lagrange_coef
2aobut_c,-22.468460379639108
2cpr5p_c,-134.7450187934138
2dda7p_c,-43.27028794550959
2ddg6p_c,-1501.4175353849316
2ddglcn_c,-2995.5297322491697
2ddglcn_e,-2994.076438693768
2dhp_c,-9.132311328188262
2dmmq7_c,-598.6526646212797
2dr1p_c,-32.22458194259672
2dr5p_c,-32.22345658439309
2h3k5m_c,-115.28567664357155
2h3opp_c,-7.978442206009606
2hbut_c,-39.947106060888515
2hxmp_c,-2777.9921839842445
2hxmp_e,-2776.53889042885
2ins_c,-4189.975150308432
2ippm_c,-33.637139438171126
2kmb_c,-85.94062912471013
4r5au_c,-82.57504164269223
5aizc_c,-132.9871669139961
10fthf_c,-338.7851002843498
2maacoa_c,2156.1358100327902
5aop_c,384.8691528522004
5aprbu_c,-102.05827151059135
5apru_c,-126.33012907011306
2mahmp_c,8005.657931323003
12d3k5m_c,-91.98383994570041
2mb2coa_c,2152.081575160351
12dag3p_BS_c,-36697.88768088484
12dgr_BS_c,-36171.262967495226
2mbcoa_c,2131.976648572232
13dpg_c,-26.217002664146722
14bxyl_c,-8405.946093080769
5d4dglcr_c,-1901.2967205299074
5dh4dglcn_c,-7260.251082320705
2mcit_c,-25.929569768681603
2me4p_c,-33.42279406442841
2mecdp_c,-62.92299083848903
2mp2coa_c,2157.751453132712
14glun_c,-5955.072000497085
2o3mpt_c,-52.68363594171018
15dap_c,5865.250470311664
2obut_c,-39.51351181575826
1ag3p_BS_c,-19557.660009955085
5mcsn_c,-93.46991486826897
2p4c2me_c,-189.39964897128783
1p3h5c_c,-3349.261587847291
2pcpgc_c,1562.423898789238
1pyr5c_c,-47.55797667446862
2pg_c,-16.979212313611637
2pg_e,-15.525918758215713
23camp_c,-165.2112706776993
2pglyc_c,-5939.200600194065
23ccmp_c,-119.60380708487264
2pglyc_e,-5937.747306638681
23cgmp_c,-166.56580183136344
2shchc_c,-95.77512723537178
23cump_c,-105.91969239866296
5mdr1p_c,-121.74868058367387
34hpp_c,-77.77838329626354
5mdru1p_c,-121.74868058366532
23ddhb_c,3790.676059288555
36dahx_c,-58.785524474775535
23dhb_c,3791.1096535336937
23dhba_c,8828.007152547518
5mta_c,-287.2334017492855
5mthf_c,-340.8351616114459
3amba_c,1171.308611952077
5mtr_c,-109.83534636286808
23dhdp_c,-50.40893961124157
3amba_e,-6226.41077729897
23dhmb_c,-18.104398769280767
23dhmp_c,-49.0410045380094
5mtr_e,-108.38205280747583
3amp_c,-163.8076851575046
25aics_c,-167.17370100833543
3amp_e,-162.35439160210862
25dhpp_c,-162.03263567721808
6ampenc_c,4270.287044807124
3c2hmp_c,-30.043069498477998
25dop_c,4386.020768696347
3c3hmp_c,-29.989928123327665
6pgc_c,-29.547326829844895
3c4mop_c,-29.631916749157572
6pgc_e,-28.094033274448943
26dap_LL_c,-58.13578681439852
26dap__M_c,-58.16533220614913
3cmp_c,-118.20022156467795
3cmp_e,-116.74692800928197
26dapime_c,-62.37856024390306
2ahbut_c,-48.67227999673054
3dhq_c,-41.64231021538642
2ahhmd_c,-212.0927411135073
2ahhmp_c,-187.13330841780018
6pgg_c,-3978.91846130637
6pgl_c,-31.304819111857363
6pthp_c,5754.537165405623
3dhsk_c,-45.2878893965336
8aonn_c,9405.061060198363
3gmp_c,-165.16221631116875
ACP_c,-1229.9900626575331
DPA_c,5873.104539673481
3gmp_e,-163.70892275577276
L_alagly_c,4988.196818642871
ala_L_leu__L_c,4970.192773460048
ala_L_leu__L_e,-5028.221324369724
3hbycoa_c,2164.9166141994474
ala_L_met__L_c,5818.643318961667
L_alagly_e,-5024.067682575832
3hdcoa_c,2122.6190555711646
L_sergly_c,5883.436463801677
ala_L_phe__L_c,5814.004785088033
3hddcoa_c,2108.5195839194525
L_thrgly_c,5859.324272206884
3hhcoa_c,2150.8179988746087
Larab_e,-15295.212163227396
3hhdcoa_c,2080.321783302387
3hmbcoa_c,2155.7022157876327
3hmp_c,-19.36525697460345
ala_L_ser__L_c,5881.148773051995
ala_L_trp__L_c,5771.290355593533
3hocoa_c,2136.7185272228835
ala_L_tyr__L_c,5818.00524486562
ala_L_val__L_c,5870.93167631716
Lcyst_c,-7418.126786015332
3htdcoa_c,2094.4201122677473
3ig3p_c,-138.96898263539958
3mob_c,-21.76697784661673
Lcyst_e,-11190.359660743974
3mop_c,-52.412805935851274
Lglyald_c,-10.281704964789514
3mtp_c,2631.4087375982076
3odcoa_c,2123.0551380835627
N1aspmd_c,5899.391183772738
alaala_c,-40.22655389605644
3oddcoa_c,2108.9556664318484
aacoa_c,2165.351588183192
abt__L_c,-2005.8331747174223
3ohcoa_c,2151.254081387011
abt__L_e,-2005.8331747174122
alaala_e,-10888.24170687733
3ohdcoa_c,2080.7572916000513
alac__S_c,-17.716569354230113
ac_c,-0.6506014695408785
3oocoa_c,2137.1546097352834
alltn_c,-73.6800343202838
3otdcoa_c,2094.856194780141
alltn_e,-6731.390431858568
ac_e,0.40134604292076054
3pg_c,-15.951133772295695
acac_c,-9.916320075486183
alltt_c,-50.54453289799508
3pg_e,-14.497840216899775
acac_e,-8.463026520090313
acald_c,-8.28121248051912
altrn_c,-5556.204737906763
3php_c,-15.57154710695174
acamoxm_c,-56.79489064109091
3psme_c,-79.2283628824199
accoa_c,2174.958746664746
amacald_c,-1886.273008720572
3ump_c,-104.51610687846826
amet_c,-234.53131931457452
ametam_c,-235.1310907450811
acg5p_c,-51.06610432224058
3ump_e,-103.06281332307229
acg5sa_c,-49.77825131319602
amob_c,8753.224067282297
46dh25dohxn_c,-7260.251082320701
amp_c,-170.39166097465522
acgam1p_c,-57.77177126739985
acgam6p_c,-4079.020123395497
4abut_c,-32.15829283434295
acgam_c,2943.419294474338
amp_e,-168.93836741925924
4abut_e,-6706.2717518613945
acgam_e,-8840.270801982342
4abutn_c,-5951.560549925756
acglu_c,-39.72672069376099
amylase_e,-5921.2229776729155
4abz_c,-84.47372886398993
acmalt_c,3716.067865774025
4adcho_c,-90.79071054788831
acmam_c,3354.075390962346
anth_c,-84.47725016400341
4ahmmp_c,2858.231406802869
antim_c,-9415.28989578654
acmama_c,-3354.075459622264
4ampm_c,5266.448550151141
acmana_c,-60.98994609661618
