,Reaction_ID,forward,reverse
R_EX_pi_e,R_EX_pi_e,1381.0083900522616,1381.6110349520013
R_EX_dad_2_e,R_EX_dad_2_e,1381.3096796364707,1381.3096796365392
R_EX_pnto__R_e,R_EX_pnto__R_e,1381.3096796364794,1381.3096796365296
R_EX_ppa_e,R_EX_ppa_e,1381.3096796364794,1381.3096796365294
R_EX_damp_e,R_EX_damp_e,1381.309679636484,1381.309679636526
R_EX_ppal_e,R_EX_ppal_e,1381.3096796364744,1381.3096796365348
R_EX_dca_e,R_EX_dca_e,1381.3096796364798,1381.30967963653
R_EX_pppn_e,R_EX_pppn_e,1381.3096796364748,1381.3096796365337
R_EX_ppt_e,R_EX_ppt_e,1381.3096796364844,1381.3096796365244
R_EX_dcmp_e,R_EX_dcmp_e,1381.309679636484,1381.309679636526
R_EX_pro__L_e,R_EX_pro__L_e,1381.3096796364905,1381.3096796365182
R_EX_dcyt_e,R_EX_dcyt_e,1381.3096796364707,1381.3096796365392
R_EX_progly_e,R_EX_progly_e,1381.3096796364814,1381.3096796365269
R_EX_psclys_e,R_EX_psclys_e,1381.3096796364794,1381.3096796365294
R_EX_ddca_e,R_EX_ddca_e,1381.309679636488,1381.3096796365214
R_EX_pser__L_e,R_EX_pser__L_e,1381.3096796364798,1381.3096796365298
R_EX_ptrc_e,R_EX_ptrc_e,1381.3096796364857,1381.3096796365235
R_EX_dgmp_e,R_EX_dgmp_e,1381.309679636484,1381.3096796365262
R_EX_dgsn_e,R_EX_dgsn_e,1381.309679636471,1381.3096796365394
R_EX_val__L_e,R_EX_val__L_e,1381.3096796365205,1381.3096796364896
R_EX_xan_e,R_EX_xan_e,1381.3096796364662,1381.3096796365433
R_EX_dha_e,R_EX_dha_e,1381.3096796368427,1381.3096796361667
R_EX_xmp_e,R_EX_xmp_e,1381.3096796364796,1381.3096796365296
R_EX_dimp_e,R_EX_dimp_e,1381.309679636484,1381.309679636526
R_EX_din_e,R_EX_din_e,1381.3096796364707,1381.3096796365392
R_EX_xtsn_e,R_EX_xtsn_e,1381.3096796364648,1381.3096796365448
R_EX_pydam_e,R_EX_pydam_e,1381.3096796364798,1381.3096796365298
R_EX_xyl__D_e,R_EX_xyl__D_e,1381.309679636485,1381.309679636523
R_EX_xylu__L_e,R_EX_xylu__L_e,1381.3096796364766,1381.3096796365319
R_EX_zn2_e,R_EX_zn2_e,1381.309574336509,1381.309784936509
R_12DGR120tipp,R_12DGR120tipp,1381.309679636746,1381.3096796362638
R_12DGR140tipp,R_12DGR140tipp,1381.309679636746,1381.3096796362638
R_12DGR141tipp,R_12DGR141tipp,1381.3096796367372,1381.3096796362715
R_12DGR160tipp,R_12DGR160tipp,1381.3096796367236,1381.309679636286
R_12DGR161tipp,R_12DGR161tipp,1381.3096796367165,1381.309679636293
R_12DGR180tipp,R_12DGR180tipp,1381.3096796367317,1381.3096796362775
R_EX_pydx_e,R_EX_pydx_e,1381.3096796364798,1381.3096796365298
R_EX_pydxn_e,R_EX_pydxn_e,1381.3096796364796,1381.3096796365296
R_EX_pyr_e,R_EX_pyr_e,1381.3096796367113,1381.3096796362984
R_EX_quin_e,R_EX_quin_e,1381.3096796365144,1381.309679636495
R_EX_r5p_e,R_EX_r5p_e,1381.309679636484,1381.3096796365262
R_EX_rfamp_e,R_EX_rfamp_e,1381.3096796364712,1381.3096796365378
R_EX_rib__D_e,R_EX_rib__D_e,1381.309679636471,1381.3096796365394
R_EX_rmn_e,R_EX_rmn_e,1381.3096796364816,1381.3096796365282
R_EX_sbt__D_e,R_EX_sbt__D_e,1381.3096796364796,1381.3096796365296
R_EX_sel_e,R_EX_sel_e,1381.3096796364814,1381.3096796365278
R_EX_ser__D_e,R_EX_ser__D_e,1381.3096796364796,1381.3096796365296
R_EX_ser__L_e,R_EX_ser__L_e,1381.3096796365467,1381.309679636462
R_EX_skm_e,R_EX_skm_e,1381.309679636479,1381.309679636531
R_12DGR181tipp,R_12DGR181tipp,1381.3096796367165,1381.3096796362931
R_12PPDRtex,R_12PPDRtex,17980.916493934634,17980.91649393701
R_12PPDRtpp,R_12PPDRtpp,1381.309679635317,1381.3096796376924
R_EX_dms_e,R_EX_dms_e,1381.3096796364562,1381.309679636554
R_12PPDStex,R_12PPDStex,17980.91649393553,17980.916493936144
R_12PPDStpp,R_12PPDStpp,1381.309679636198,1381.3096796368113
R_14GLUCANabcpp,R_14GLUCANabcpp,1381.309679636476,1381.309679636534
R_EX_slnt_e,R_EX_slnt_e,1381.3096796364787,1381.3096796365314
R_EX_so2_e,R_EX_so2_e,1381.3096796364603,1381.3096796365494
R_EX_so3_e,R_EX_so3_e,1381.3096796364648,1381.3096796365442
R_EX_dmso_e,R_EX_dmso_e,1381.3096796364823,1381.3096796365267
R_EX_so4_e,R_EX_so4_e,1381.227787589044,1381.391576539288
R_EX_spmd_e,R_EX_spmd_e,1381.309679636463,1381.3096796365464
R_EX_succ_e,R_EX_succ_e,1381.3096796365862,1381.3096796364239
R_14GLUCANtexi,R_14GLUCANtexi,1765.6119692735072,1765.61196927357
R_23CAMPtex,R_23CAMPtex,17980.91649393582,17980.916493935834
R_23CCMPtex,R_23CCMPtex,17980.91649393583,17980.916493935845
R_EX_sucr_e,R_EX_sucr_e,1381.3096796364816,1381.309679636527
R_EX_sulfac_e,R_EX_sulfac_e,1381.3096796364814,1381.3096796365269
