,Lagrange_coef
10fthf_c,-1.2313919111584766
12dgr120_c,-0.6211109225962587
12dgr140_c,-0.7156730364670443
12dgr141_c,-0.7300934469551488
12dgr160_c,-0.8364508095859009
12dgr161_c,-0.8588620551322516
12dgr180_c,-0.8872582955763576
12dgr181_c,-0.9530763881078596
12ppd__R_c,-0.010100819012752931
12ppd__S_c,-0.032639818225352155
13dpg_c,-0.11162311283641016
14dhncoa_c,-1.784953428724092
14glucan_c,-6607.036706922291
15dap_c,-0.11455190631262083
1ddecg3p_c,-0.3688853041901644
1hdec9eg3p_c,-0.4930631302688543
1hdecg3p_c,-0.4818989806902214
1odec11eg3p_c,-0.5401746000588589
1odecg3p_c,-0.502689334078749
1pyr5c_c,-0.18356564757070845
5dh4dglc_c,-2424.9368319134874
2tdec7eg3p_c,-0.43022759337527167
5drib_c,-4.007567927988684e-08
2tdecg3p_c,-0.42322228901747055
1tdec7eg3p_c,-0.4237454886067575
1tdecg3p_c,-0.4161673098876473
2tpr3dpcoa_c,6479.221272291624
5fthf_c,-1.2312859603697577
23dappa_c,-3679.934606316088
5mta_c,-0.5346332239916163
34hpp_c,-0.32615761328249043
23ddhb_c,-0.25683825040061015
35cgmp_c,-0.718086428877669
5mthf_c,-1.2260887191170589
23dhacoa_c,-953.4804609987
5mtr_c,-0.00380364195547614
3amac_c,-0.12214108999461006
23dhb_c,-0.2679753459107597
3c2hmp_c,-0.11254659395654114
5prdmbz_c,-8959.488956904437
23dhba_c,-0.9805245683656302
6hmhpt_c,-0.6470004459209026
3c3hmp_c,-0.1123940748972699
23dhbzs_c,-0.3892354957798562
3c4mop_c,-0.12369534574865143
6hmhptpp_c,-0.7466200641295913
23dhdp_c,-0.21800641144499247
3dhguln_c,-6681.394199851694
23dhmb_c,-0.060387618758002054
3dhgulnp_c,-2801.700923247449
6pgc_c,-0.12766412305647426
23dhmp_c,-0.1481763448238442
6pgl_c,-0.14947157861823093
3dhq_c,-0.16900489112701522
3dhsk_c,-0.19485454910687006
23doguln_c,-11633.906945597957
8aonn_c,-0.4174185638491981
25aics_c,-0.6434060718047774
ACP_c,106.57937324553914
3fe4s_c,-0.7157058001791385
25dkglcn_c,-12314.598753607308
3haACP_c,106.48657206779933
LalaDglu_c,-0.24226930069291985
25drapp_c,-0.6715525044018794
LalaDgluMdap_c,-0.5106722394728855
3hadpcoa_c,-953.4546603870053
26dap_LL_c,-0.21496382405087483
3hbcoa_c,-1.399114573008675
LalaDgluMdapDala_c,-0.6343521166838791
LalaLglu_c,-0.2422693006929993
26dap__M_c,-0.21500552972946932
N1aspmd_c,6027.530338111535
3hcddec5eACP_c,106.2543044071919
3hcinnm_c,-8310.26665856404
2agpe120_c,-0.45207352432999587
3hcmrs7eACP_c,106.21650139955182
Nmtrp_c,-8397.358682255348
Sfglutth_c,-2779.972190693887
2agpe140_c,-0.4993555266995585
aacald_c,-2722.4656187744777
3hcpalm9eACP_c,106.17262780230789
2agpe141_c,-0.5068278754269574
3hcvac11eACP_c,106.12249247572196
3hdcoa_c,-1.5411105690316953
aacoa_c,-1.410223774943939
2agpe160_c,-0.6068182090996136
aact_c,-0.08048444568247316
ac_c,-0.00245458192417298
3hddcoa_c,-1.5884425649242704
3hddecACP_c,106.2785119739859
3hdecACP_c,106.31802339565084
3hhcoa_c,-1.4464465719870747
2agpe161_c,-0.6174718924553967
3hhdcoa_c,-1.6830497670240234
3hhexACP_c,106.43002971029907
acACP_c,106.53575617404958
2agpe180_c,-0.5854848104109196
acac_c,-5531.306618210444
3hmrsACP_c,106.21866553815515
2agpe181_c,-0.6645556924614425
3hocoa_c,-1.4937785709653644
acald_c,-0.032381865782946676
2agpg120_c,-0.4446139385739538
acanth_c,6040.69663157791
3hoctACP_c,106.37347115112269
2agpg140_c,-0.4918939830717082
3hoctaACP_c,106.13303897375943
accoa_c,-1.3665415836630896
2agpg141_c,-0.4986424252916629
3hodcoa_c,-1.7302058425276434
2agpg160_c,-0.6002363195085573
3hpalmACP_c,106.17737624162756
acetol_c,-0.0348543642753889
acg5p_c,-0.21703104669016463
2agpg161_c,-0.6108939190940901
acg5sa_c,-0.20138377274214142
3hpp_c,-0.03828323620929
3hpppn_c,-7879.153506080682
2agpg180_c,-0.5766109032523541
acgam_c,-0.1858964153280484
acgam1p_c,-0.24333911677078116
3htdcoa_c,-1.635762167537327
2agpg181_c,-0.6579778769630438
3ig3p_c,-0.5373061770381559
acgam6p_c,-0.22779744199921717
2ahbut_c,-0.15973640499655814
acglc__D_c,-0.13350385557797292
3mob_c,-0.08635509773662442
2amsa_c,-0.07780018730275053
3mop_c,-0.17403240734697162
acglu_c,-0.1713434637087737
2aobut_c,-0.08977113017741291
acmalt_c,-2255.3561385838434
3ocddec5eACP_c,106.23601137889592
2cpr5p_c,-0.5186692975727941
3ocmrs7eACP_c,106.19822403079769
acmana_c,-2752.1286530728235
2dda7p_c,-0.1730363747429853
acmanap_c,-0.22779744199945554
3ocpalm9eACP_c,106.15736294864281
2ddecg3p_c,-0.37594122113852446
3ocvac11eACP_c,106.10615977407996
acmum6p_c,-0.2938127378660646
2ddg6p_c,-0.144816023476288
acnam_c,-5721.540681875739
3odcoa_c,-1.5522197712310468
