,Lagrange_coef
10fthf_c,-1.0364568597869401
12dgr120_c,-0.3376083983082562
12dgr140_c,-0.3871518050760179
12dgr141_c,-0.40637056027028484
12dgr160_c,-0.4581780106105078
12dgr161_c,-0.4850480931781166
12dgr180_c,-0.4723516464505116
12dgr181_c,-0.5337330940415352
12ppd__R_c,-0.0036473622139470943
12ppd__S_c,-0.012895380868334281
13dpg_c,-0.07887135540942505
14dhncoa_c,-1.4457074238073975
14glucan_c,-5705.319164811065
15dap_c,-0.10038807393779263
1ddecg3p_c,-0.2106633315301043
1hdec9eg3p_c,-0.2889527538227996
1hdecg3p_c,-0.27552783240471
1odec11eg3p_c,-0.313298987246249
1odecg3p_c,-0.2785401850221584
1pyr5c_c,-0.14843770195199038
5dh4dglc_c,-2121.705456594896
2tdec7eg3p_c,-0.24618410507689442
5drib_c,-6.194686909121914e-09
2tdecg3p_c,-0.23675534063027417
1tdec7eg3p_c,-0.24535391051354602
1tdecg3p_c,-0.2354361994426087
2tpr3dpcoa_c,5709.336246570778
5fthf_c,-1.036348795470764
23dappa_c,-3195.757180741023
5mta_c,-0.49948227135985135
34hpp_c,-0.23530862461578883
23ddhb_c,-0.184215291902986
35cgmp_c,-0.6120738645129082
5mthf_c,-1.0266198529878585
23dhacoa_c,-743.0842906194129
5mtr_c,-0.0030857996548464975
3amac_c,-0.10711855284596652
23dhb_c,-0.19830517229411174
3c2hmp_c,-0.06672580589982857
5prdmbz_c,-7928.949883540905
23dhba_c,-0.8047468736050586
6hmhpt_c,-0.5742162177640723
3c3hmp_c,-0.06651980162460068
23dhbzs_c,-0.29417894094898694
3c4mop_c,-0.0808312821911233
6hmhptpp_c,-0.6588078363776282
23dhdp_c,-0.17734703818538056
3dhguln_c,-5883.278946401985
23dhmb_c,-0.026531999558143435
3dhgulnp_c,-2476.0309931030574
6pgc_c,-0.06746586474795117
23dhmp_c,-0.11046380570158004
6pgl_c,-0.07886195475721969
3dhq_c,-0.1021570589486673
3dhsk_c,-0.1261668569452663
23doguln_c,-10183.90923989249
8aonn_c,-0.2899182199043012
25aics_c,-0.5285081350571625
ACP_c,90.71951627481025
3fe4s_c,-0.6753680847546075
25dkglcn_c,-8508.450453217354
3haACP_c,90.6601981188966
LalaDglu_c,-0.1847419629707696
25drapp_c,-0.5786789302203051
LalaDgluMdap_c,-0.4119370098166877
3hadpcoa_c,-743.060345727241
26dap_LL_c,-0.17703701517105783
3hbcoa_c,-1.1527670157185954
LalaDgluMdapDala_c,-0.5200069672271139
LalaLglu_c,-0.18474196297091067
26dap__M_c,-0.17708557313252218
N1aspmd_c,5224.586055901601
3hcddec5eACP_c,90.51642532537075
3hcinnm_c,-7303.943742150458
2agpe120_c,-0.27125512400791574
3hcmrs7eACP_c,90.50173530359703
Nmtrp_c,-7272.493333887965
Sfglutth_c,-2439.3903809334074
2agpe140_c,-0.29602737334437096
aacald_c,-2384.12318720774
3hcpalm9eACP_c,90.48079897037198
2agpe141_c,-0.3057174700589427
3hcvac11eACP_c,90.45358837449312
3hdcoa_c,-1.2274356034235832
aacoa_c,-1.1667776819798048
2agpe160_c,-0.3769803493980721
aact_c,-0.05588554532000392
ac_c,0.0030662784283318825
3hddcoa_c,-1.2523251257210035
3hddecACP_c,90.54467752435066
3hdecACP_c,90.56004251834294
3hhcoa_c,-1.1776565457673553
2agpe161_c,-0.3901575766999481
3hhdcoa_c,-1.3019591088049756
3hhexACP_c,90.62662975822688
acACP_c,90.69162972874861
2agpe180_c,-0.33871798277962084
acac_c,-4778.690771514132
3hmrsACP_c,90.50464492179901
2agpe181_c,-0.41446988809367574
3hocoa_c,-1.2025460758158169
acald_c,-0.01385384150840125
2agpg120_c,-0.25627102462152174
acanth_c,5222.635249612387
3hoctACP_c,90.59304696523071
2agpg140_c,-0.28103989078018965
3hoctaACP_c,90.46476282581052
accoa_c,-1.138728717066523
2agpg141_c,-0.28986565569970635
3hodcoa_c,-1.3264036839660487
2agpg160_c,-0.3574913140742294
3hpalmACP_c,90.48727614230519
acetol_c,-0.024685942103485497
acg5p_c,-0.16330664036747308
2agpg161_c,-0.3706689945464709
acg5sa_c,-0.15231918997822624
3hpp_c,-0.030818396873571716
3hpppn_c,-6902.798635444188
2agpg180_c,-0.3223345767681392
acgam_c,-0.10744220659430458
acgam1p_c,-0.16143380344529543
3htdcoa_c,-1.2771814921499418
2agpg181_c,-0.3949822302738561
3ig3p_c,-0.39940692748048184
acgam6p_c,-0.14715115369122456
2ahbut_c,-0.11798511736868787
acglc__D_c,-0.05086321932637901
3mob_c,-0.05060000957631506
2amsa_c,-0.059849389357630005
3mop_c,-0.13444961054505913
acglu_c,-0.1270099933063098
2aobut_c,-0.06545412827219786
acmalt_c,-1950.6434596517197
3ocddec5eACP_c,90.50091890681774
2cpr5p_c,-0.3832623138195201
3ocmrs7eACP_c,90.48624337539066
acmana_c,-2394.529185640761
2dda7p_c,-0.10555480678334263
acmanap_c,-0.14715115369180706
3ocpalm9eACP_c,90.46840900362004
2ddecg3p_c,-0.21198349005877842
3ocvac11eACP_c,90.44015200014243
acmum6p_c,-0.18633431343427984
2ddg6p_c,-0.08638107451071425
acnam_c,-4975.078572889398
3odcoa_c,-1.2414462704408669
3oddcoa_c,-1.2663357927388665
2ddglcn_c,-1834.9447127786098
