,Lagrange_coef
2aobut_c,-7.287317840096187
2cpr5p_c,-21.163779207171594
2dda7p_c,-7.890259680818594
2ddg6p_c,-7.28088826071134
2ddglcn_c,-5.013753219809874
2ddglcn_e,-4.985856520689655
2dhp_c,-5.736931573632629
2dmmq7_c,-51.595395098261314
2dr1p_c,-4.446098991311372
2dr5p_c,-4.554453505759029
2h3k5m_c,-8.908792867960724
2h3opp_c,-3.315032977256192
2hbut_c,-2.7372230787867533
2hxmp_c,-5760.482307496193
2hxmp_e,-5760.454410797082
2ins_c,-4.717156135368819
2ippm_c,-8.702548017326158
2kmb_c,-6.444894643969124
4r5au_c,-22.679487664632006
5aizc_c,-23.730024220963692
10fthf_c,-56.387479912304485
2maacoa_c,-62.46036933091049
5aop_c,-7.962326018962928
5aprbu_c,-24.75881775938663
5apru_c,-26.67154609778135
2mahmp_c,-22.212947401430448
12d3k5m_c,-7.1425437316085
2mb2coa_c,-62.401358053333354
12dag3p_BS_c,-2572.3457757685555
12dgr_BS_c,-2355.304270725698
2mbcoa_c,-60.514124859168035
13dpg_c,-5.59209269409023
14bxyl_c,-3.7428009353253473
5d4dglcr_c,-7.212268014516945
5dh4dglcn_c,-6.927972056180789
2mcit_c,-8.846965454546936
2me4p_c,-2.667338579987529
2mecdp_c,-6.527489885597004
2mp2coa_c,-61.62250777181132
14glun_c,-4.383158754227883
2o3mpt_c,-5.878171194457412
15dap_c,-6.749915578198955
2obut_c,-4.651441915157669
1ag3p_BS_c,-1349.9274238042492
5mcsn_c,-17.86310678085025
2p4c2me_c,-30.033357425941535
1p3h5c_c,-0.9166488775284523
2pcpgc_c,1.2790746461715532
1pyr5c_c,-10.143966461322453
2pg_c,-4.0153733651859715
2pg_e,-3.987476666068309
23camp_c,-35.13857088288926
2pglyc_c,-3.2594390446727934
23ccmp_c,-24.933175462111112
2pglyc_e,-3.2315423455551904
23cgmp_c,-35.17762166120686
2shchc_c,-16.505891274863533
23cump_c,-21.91500099833104
5mdr1p_c,-6.7219536138557014
34hpp_c,-14.928028817330409
5mdru1p_c,-6.721953613855588
23ddhb_c,-9.935345490720128
36dahx_c,-9.450903902068406
23dhb_c,-11.849564327091043
23dhba_c,-46.85350416361961
5mta_c,-33.62792095164638
5mthf_c,-54.26318499589946
3amba_c,-5778.846731152875
5mtr_c,-4.454818572992459
23dhdp_c,-15.237975118546586
3amba_e,-5778.818834453765
23dhmb_c,-3.24923358310213
23dhmp_c,-3.985578031411994
5mtr_e,-4.426921873874773
3amp_c,-33.577893545566766
25aics_c,-33.16804664160252
3amp_e,-33.54999684644888
25dhpp_c,-29.69110841243234
6ampenc_c,1.4192735870422568
3c2hmp_c,-6.846759014950275
25dop_c,-6.385037986361435
3c3hmp_c,-6.81082042827416
6pgc_c,-4.979061182839493
3c4mop_c,-8.776227926751504
6pgc_e,-4.951164483721781
26dap_LL_c,-12.115946407558386
26dap__M_c,-12.137086024727251
