,Reaction_ID,forward,reverse
R_EX_etha_e,R_EX_etha_e,4.26695889727926,4.266958897354444
R_EX_drib_e,R_EX_drib_e,4.2669588973517065,4.266958897281997
R_EX_csn_e,R_EX_csn_e,4.266958897270996,4.266958897362709
R_EX_5mtr_e,R_EX_5mtr_e,4.2669588973311425,4.266958897302563
R_EX_dtmp_e,R_EX_dtmp_e,4.266958897271124,4.2669588973625805
R_EX_6pgc_e,R_EX_6pgc_e,4.266958897278782,4.266958897354922
R_EX_ctbt_e,R_EX_ctbt_e,4.266958897283519,4.266958897350184
R_EX_cu2_e,R_EX_cu2_e,4.266958897283519,4.266958897350184
R_EX_Larab_e,R_EX_Larab_e,4.2669588972804675,4.266958897353238
R_EX_ectoine_e,R_EX_ectoine_e,4.266958897283519,4.266958897350184
R_EX_cys__D_e,R_EX_cys__D_e,4.266958897291852,4.26695889734185
R_EX_cys__L_e,R_EX_cys__L_e,4.266958897279847,4.266958897353857
R_EX_eths_e,R_EX_eths_e,4.2700950340959665,4.263825063848043
R_EX_cyst__L_e,R_EX_cyst__L_e,4.266958897272388,4.266958897361316
R_EX_Lcyst_e,R_EX_Lcyst_e,4.266958897282173,4.2669588973515316
R_EX_cytd_e,R_EX_cytd_e,4.2669588972702925,4.266958897363411
R_EX_abt__L_e,R_EX_abt__L_e,4.266958897280388,4.266958897353317
R_EX_etoh_e,R_EX_etoh_e,4.266958897296708,4.266958897336996
R_EX_dad_2_e,R_EX_dad_2_e,4.26695889726895,4.266958897364754
R_EX_dcyt_e,R_EX_dcyt_e,4.266958897270094,4.266958897363612
R_EX_fe2_e,R_EX_fe2_e,4.266958897272409,4.266958897361294
R_EX_dextrin_e,R_EX_dextrin_e,4.266958897278488,4.266958897355216
R_EX_dha_e,R_EX_dha_e,4.2669588972901,4.266958897343604
R_EX_ac_e,R_EX_ac_e,4.293250078917243,4.240828718736745
R_EX_acac_e,R_EX_acac_e,4.356823494964798,4.178947862458333
R_EX_fe3_e,R_EX_fe3_e,4.266665657393767,4.2672521573937665
R_EX_ferrich_e,R_EX_ferrich_e,4.266958897283519,4.266958897350184
R_EX_diact_e,R_EX_diact_e,4.266958897291852,4.26695889734185
R_EX_djenk_e,R_EX_djenk_e,4.266958897283519,4.266958897350184
R_EX_ferxa_e,R_EX_ferxa_e,4.266958897283519,4.266958897350184
R_EX_fol_e,R_EX_fol_e,4.266958897268117,4.266958897365586
R_EX_acgam_e,R_EX_acgam_e,4.266958897275575,4.266958897358129
R_EX_acmana_e,R_EX_acmana_e,4.266958897273382,4.266958897360322
R_EX_acnam_e,R_EX_acnam_e,4.266958897273735,4.266958897359969
R_EX_for_e,R_EX_for_e,4.28069497164912,4.253266899878368
R_EX_fru_e,R_EX_fru_e,4.26695889730025,4.266958897333454
R_EX_actn__R_e,R_EX_actn__R_e,4.306258141869786,4.228018300706301
R_EX_ade_e,R_EX_ade_e,4.2669588972691965,4.266958897364507
R_EX_adn_e,R_EX_adn_e,4.266958897268968,4.266958897364736
R_EX_akg_e,R_EX_akg_e,4.335633836150801,4.199371745736558
R_EX_ala_B_e,R_EX_ala_B_e,4.2669588972796495,4.266958897354055
R_EX_ala__D_e,R_EX_ala__D_e,4.2669588972854005,4.266958897348303
R_EX_ala_L_Thr__L_e,R_EX_ala_L_Thr__L_e,4.266958897283519,4.266958897350184
R_EX_ala_L_asp__L_e,R_EX_ala_L_asp__L_e,4.266958897283519,4.266958897350184
R_EX_ala__L_e,R_EX_ala__L_e,4.266958897284046,4.2669588973496575
R_EX_ala_L_gln__L_e,R_EX_ala_L_gln__L_e,4.2669588972709676,4.266958897362737
R_EX_ala_L_glu__L_e,R_EX_ala_L_glu__L_e,4.266958897283519,4.266958897350184
R_EX_L_alagly_e,R_EX_L_alagly_e,4.2669588972739065,4.266958897359798
R_EX_ala_L_his__L_e,R_EX_ala_L_his__L_e,4.266958897269895,4.26695889736381
R_EX_ala_L_leu__L_e,R_EX_ala_L_leu__L_e,4.266958897272967,4.266958897360737
R_EX_g6p_e,R_EX_g6p_e,4.266958897284935,4.266958897348768
R_EX_gal_e,R_EX_gal_e,4.26695889728691,4.266958897346793
R_EX_galctr__D_e,R_EX_galctr__D_e,4.394276774438723,4.143329873370806
R_EX_galt_e,R_EX_galt_e,4.266958897282591,4.266958897351113
R_EX_galur_e,R_EX_galur_e,4.335554575841108,4.199448516424052
R_EX_gam6p_e,R_EX_gam6p_e,4.266958897272715,4.26695889736099
R_EX_gam_e,R_EX_gam_e,4.266958897275233,4.266958897358471
R_EX_gbbtn_e,R_EX_gbbtn_e,4.266958897283519,4.266958897350184
R_EX_glc__D_e,R_EX_glc__D_e,4.266958897289552,4.266958897344152
