,Lagrange_coef
2aobut_c,-4.661829374418649
2cpr5p_c,-15.277880637753691
2dda7p_c,-3.983062318052515
2ddg6p_c,-3.7908056303913082
2ddglcn_c,-1.8927024983838108
2ddglcn_e,-1.857264762001568
2dhp_c,-4.768965583473077
2dmmq7_c,-63.88107803997603
2dr1p_c,-3.278055856236081
2dr5p_c,-3.3738172818767382
2h3k5m_c,-10.951794280080112
2h3opp_c,-0.3534545399397291
2hbut_c,-2.9735629608062135
2hxmp_c,-3279.009651318781
2hxmp_e,-3278.9742135824085
2ins_c,-1.132204110404572
2ippm_c,-7.406776732341336
2kmb_c,-8.003090867339226
4r5au_c,-15.221596539666443
5aizc_c,-15.64330497811823
10fthf_c,-41.11388948764249
2maacoa_c,-51.63556190345172
5aop_c,-6.13519692292173
5aprbu_c,-16.92503799573448
5apru_c,-17.300920811364403
2mahmp_c,-17.390921713175764
12d3k5m_c,-10.056255137818068
2mb2coa_c,-52.77418344225528
12dag3p_BS_c,-4435.998958049857
12dgr_BS_c,-4256.1104116620745
2mbcoa_c,-52.407648339873866
13dpg_c,-2.7121467218967843
14bxyl_c,-1.5483490238559123
5d4dglcr_c,-2.1428656498040857
5dh4dglcn_c,-2.2501448165856073
2mcit_c,-4.700296740811837
2me4p_c,-3.205428942743427
2mecdp_c,-5.339011142561417
2mp2coa_c,-51.27658120997871
14glun_c,-1.7408983595210952
2o3mpt_c,-6.051578229215312
15dap_c,-9.649939300656472
2obut_c,-3.3310052790080107
1ag3p_BS_c,-2302.0363739521613
5mcsn_c,-13.690664906918801
2p4c2me_c,-21.204404351546568
1p3h5c_c,-1.3057766656914296
2pcpgc_c,2.49445564874393
1pyr5c_c,-8.423875011611443
2pg_c,-1.9841921568976133
2pg_e,-1.9487544205183918
23camp_c,-24.182757290698337
2pglyc_c,-1.7037772864457326
23ccmp_c,-16.401420286758214
2pglyc_e,-1.6683395500665978
23cgmp_c,-23.057279553869783
2shchc_c,-11.570943088563661
23cump_c,-13.044936740854965
5mdr1p_c,-8.659394141492962
34hpp_c,-10.217508355586
5mdru1p_c,-8.659394141492898
23ddhb_c,-6.787046472294913
36dahx_c,-9.859598400530352
23dhb_c,-7.144488790496704
23dhba_c,-30.728606124879825
5mta_c,-28.16807712269074
5mthf_c,-41.07245187161857
3amba_c,-3279.6661578376907
5mtr_c,-6.761291009521029
23dhdp_c,-10.258043309387691
3amba_e,-3279.6307201013187
23dhmb_c,-3.0340228824244084
23dhmp_c,-4.5561190232774145
5mtr_e,-6.725853273141441
3amp_c,-23.506161779701042
25aics_c,-21.45986778641857
3amp_e,-23.470724043321347
25dhpp_c,-20.659150243590595
6ampenc_c,1.18178197691812
3c2hmp_c,-5.941091458169255
25dop_c,-3.4177043747225295
3c3hmp_c,-5.903466356928768
6pgc_c,-1.3082783857073326
3c4mop_c,-6.3146179017042705
6pgc_e,-1.2728406493283855
26dap_LL_c,-10.033202398699345
26dap__M_c,-10.054463060893669
3cmp_c,-15.724824775760919
3cmp_e,-15.689387039381245
26dapime_c,-12.693861569580694
2ahbut_c,-4.922210127969596
3dhq_c,-3.7787404656465835
2ahhmd_c,-23.145036220215005
2ahhmp_c,-20.279757698768158
6pgg_c,-3.427771280881292
6pgl_c,-2.1571134065945
6pthp_c,-21.853100641935715
3dhsk_c,-5.280873092695441
8aonn_c,-11.299628360932612
3gmp_c,-22.38068404287249
ACP_c,-10.733441172759346
DPA_c,-10.61548562758949
3gmp_e,-22.345246306492793
L_alagly_c,-8.23723235084111
ala_L_leu__L_c,-14.021900103424311
ala_L_leu__L_e,-13.827238427498317
3hbycoa_c,-49.92698251400456
ala_L_met__L_c,-15.87613426422757
L_alagly_e,-8.042570674915169
3hdcoa_c,-58.410511183694645
L_sergly_c,-7.0357373577626685
ala_L_phe__L_c,-19.25285964999079
3hddcoa_c,-61.23990714994666
L_thrgly_c,-8.62006857010315
3hhcoa_c,-52.75171925119062
Larab_e,-2.774855625541141
3hhdcoa_c,-66.8868087701165
3hmbcoa_c,-51.2858410307795
3hmp_c,-2.887416570951988
ala_L_ser__L_c,-8.484023518084282
ala_L_trp__L_c,-24.52492441237646
3hocoa_c,-55.58111521744263
ala_L_tyr__L_c,-18.120360902673678
ala_L_val__L_c,-12.4419900276714
Lcyst_c,-4.691212480952336
3htdcoa_c,-64.06930311619867
3ig3p_c,-16.55527068241594
3mob_c,-4.544467019330999
Lcyst_e,-4.496550805026494
3mop_c,-6.03974801987709
Lglyald_c,-0.2228682064093649
3mtp_c,-5.248773258041716
3odcoa_c,-58.75462531812423
N1aspmd_c,-16.382494620895596
alaala_c,-9.685152256789687
3oddcoa_c,-61.58402128437625
