,Lagrange_coef
2aobut_c,-4.774348869325367
2cpr5p_c,-15.65645969300949
2dda7p_c,-4.412929182655544
2ddg6p_c,-3.9056263781841354
2ddglcn_c,-1.9849923135539813
2ddglcn_e,-1.9391325807807744
2dhp_c,-4.66817217723584
2dmmq7_c,-61.121398371701005
2dr1p_c,-3.4017077450970423
2dr5p_c,-3.4718076488970597
2h3k5m_c,-10.662542143876651
2h3opp_c,-0.32992515278151263
2hbut_c,-2.928692121998358
2hxmp_c,-4233.724457765874
2hxmp_e,-4233.678598033111
2ins_c,-1.3208328751394545
2ippm_c,-7.0899817932702
2kmb_c,-7.882622848781375
4r5au_c,-15.472154102776994
5aizc_c,-15.746338399037956
10fthf_c,-41.23784714066757
2maacoa_c,-51.38872199701544
5aop_c,-6.2581793305132996
5aprbu_c,-17.140372200442354
5apru_c,-17.566785012791478
2mahmp_c,-17.43021611633912
12d3k5m_c,-9.595592435781816
2mb2coa_c,-52.38313496269288
12dag3p_BS_c,-4221.540146341322
12dgr_BS_c,-4042.3869014126685
2mbcoa_c,-51.952562269447284
13dpg_c,-2.9558698561557937
14bxyl_c,-1.6710649586171185
5d4dglcr_c,-2.126444115763833
5dh4dglcn_c,-2.4044041836509193
2mcit_c,-4.656455136799073
2me4p_c,-3.1796249994907404
2mecdp_c,-5.722591130290596
2mp2coa_c,-50.95105956831296
14glun_c,-2.071537767855077
2o3mpt_c,-5.837732256649675
15dap_c,-9.487382241044696
2obut_c,-3.3481039920952993
1ag3p_BS_c,-2188.76196327089
5mcsn_c,-13.555839287501238
2p4c2me_c,-21.744812649120153
1p3h5c_c,-1.1795432393334695
2pcpgc_c,2.3423527063419054
1pyr5c_c,-8.22590910575968
2pg_c,-2.1584422793253792
2pg_e,-2.112582546554949
23camp_c,-24.15267062015767
2pglyc_c,-1.6769659370859225
23ccmp_c,-16.630913639345284
2pglyc_e,-1.6311062043156326
23cgmp_c,-23.18995365758961
2shchc_c,-11.929309899594324
23cump_c,-13.492028634397885
