,0
R_DM_4crsol_c,7.226737352539203e-06
R_DM_5drib_c,-0.28433838958653723
R_DM_aacald_c,-2.4866267267498188e-08
R_DM_amob_c,6.523396223201416e-08
R_DM_mththf_c,0.12696766654607927
R_DM_oxam_c,-0.2126758733193128
R_BIOMASS_Ec_iJO1366_WT_53p95M,0.6499999999998636
R_BIOMASS_Ec_iJO1366_core_53p95M,-0.6175956008855792
R_EX_12ppd__R_e,0.014138728166244618
R_EX_12ppd__S_e,0.008057936977820646
R_EX_14glucan_e,1.0611984180286527e-08
R_EX_15dap_e,4.057710611959919e-09
R_EX_23camp_e,8.938059181673452e-10
R_EX_23ccmp_e,1.3340013538254425e-09
R_EX_23cgmp_e,9.456471161684021e-10
R_EX_23cump_e,1.6557351045776159e-09
R_EX_23dappa_e,7.231165000121109e-09
R_EX_26dap__M_e,3.142076820950024e-09
R_EX_2ddglcn_e,1.6813373804325238e-08
R_EX_34dhpac_e,-7.958078640513122e-11
R_EX_3amp_e,9.306404535891488e-10
R_EX_3cmp_e,1.4113084034761414e-09
R_EX_3gmp_e,9.861196303972974e-10
R_EX_3hcinnm_e,1.8965238268719986e-09
R_EX_3hpp_e,1.8148966773878783e-08
R_EX_3hpppn_e,2.0784227672265843e-09
R_EX_3ump_e,1.7732872947817668e-09
R_EX_4abut_e,6.272557584452443e-09
R_EX_4hoxpacd_e,-7.958078640513122e-11
R_EX_5dglcn_e,0.027964855652044207
R_EX_5mtr_e,0.004383601682548033
R_EX_LalaDglu_e,2.4410837795585394e-09
R_EX_LalaDgluMdap_e,1.1582415027078241e-09
R_EX_LalaDgluMdapDala_e,9.067662176676095e-10
R_EX_LalaLglu_e,2.443812263663858e-09
R_EX_ac_e,2.4188011593651026e-08
R_EX_acac_e,8.15566636447329e-09
R_EX_acald_e,2.4358769223908894e-08
R_EX_acgal_e,-6.684786058031023e-11
R_EX_acgal1p_e,-6.684786058031023e-11
R_EX_acgam_e,5.519495971384458e-09
R_EX_acgam1p_e,3.5051925806328654e-09
R_EX_acmana_e,5.519495971384458e-09
R_EX_acmum_e,3.182321961503476e-09
R_EX_acnam_e,3.845570972771384e-09
R_EX_acolipa_e,1.0049916454590857e-10
R_EX_acser_e,6.981281330808997e-09
R_EX_ade_e,1.141415850725025e-09
R_EX_adn_e,1.0481926437932998e-09
R_EX_adocbl_e,9.988525562221184e-10
R_EX_ag_e,-6.662048690486699e-11
R_EX_agm_e,2.2175754565978423e-09
R_EX_akg_e,6.293021215242334e-09
R_EX_ala_B_e,8.863480616128072e-09
R_EX_ala__D_e,8.89644979906734e-09
R_EX_ala__L_e,8.989673005999066e-09
R_EX_alaala_e,3.1268427846953273e-09
R_EX_all__D_e,0.02470510996545272
R_EX_alltn_e,2.1445885067805648e-09
R_EX_amp_e,9.306404535891488e-10
R_EX_anhgm_e,1.395164872519672e-09
R_EX_arab__L_e,0.006000295267540423
R_EX_arbt_e,-7.980816008057445e-11
R_EX_arbtn_e,-7.503331289626658e-11
R_EX_arbtn_fe3_e,-7.503331289626658e-11
R_EX_arg__L_e,2.017259248532355e-09
R_EX_ascb__L_e,1.650823833188042e-08
R_EX_asn__L_e,4.421508492669091e-09
R_EX_aso3_e,-8.026290743146092e-11
R_EX_asp__L_e,6.755044523742981e-09
R_EX_btn_e,4.249613994034007e-10
R_EX_but_e,7.559492587461136e-09
R_EX_butso3_e,5.6941189541248605e-09
R_EX_ca2_e,-4.214897444398957e-06
R_EX_cbi_e,-9.00399754755199e-11
R_EX_cbl1_e,-0.00014495096911559813
R_EX_cd2_e,-7.503331289626658e-11
R_EX_cgly_e,2.3933353077154607e-09
R_EX_chol_e,-7.707967597525567e-11
R_EX_chtbs_e,2.1366304281400517e-09
R_EX_cit_e,6.500158633571118e-09
R_EX_cl_e,-4.214897444398957e-06
R_EX_cm_e,-7.207745511550456e-11
R_EX_cmp_e,1.4113084034761414e-09
R_EX_co2_e,0.24025771104106752
R_EX_cobalt2_e,-1.6010994841053616e-07
R_EX_colipa_e,1.0254552762489766e-10
R_EX_colipap_e,1.0049916454590857e-10
R_EX_cpgn_e,-7.503331289626658e-11
R_EX_cpgn_un_e,-7.503331289626658e-11
R_EX_crn_e,-8.481038094032556e-11
R_EX_crn__D_e,-8.481038094032556e-11
R_EX_csn_e,1.921307557495311e-09
R_EX_cu_e,5.879678610654082e-08
R_EX_cu2_e,-2.835156465152977e-07
