,0
R_DM_4crsol_c,5.447616103992914e-06
R_DM_5drib_c,-0.6598032586514364
R_DM_aacald_c,-1.1500105756567791e-08
R_DM_amob_c,4.899197847407777e-08
R_DM_mththf_c,-0.012171305522770126
R_DM_oxam_c,-0.6276856827198571
R_BIOMASS_Ec_iJO1366_WT_53p95M,0.4900000000000091
R_BIOMASS_Ec_iJO1366_core_53p95M,-0.4655721405811164
R_EX_12ppd__R_e,0.506969942421847
R_EX_12ppd__S_e,0.44408054718678613
R_EX_14glucan_e,6.880327418912202e-10
R_EX_15dap_e,2.496562956366688e-09
R_EX_23camp_e,3.069544618483633e-10
R_EX_23ccmp_e,4.46789272245951e-10
R_EX_23cgmp_e,3.1650415621697903e-10
R_EX_23cump_e,5.090896593173966e-10
R_EX_23dappa_e,2.9974671633681282e-09
R_EX_26dap__M_e,1.4590568753192201e-09
R_EX_2ddglcn_e,4.5458818931365386e-09
R_EX_34dhpac_e,-7.935341272968799e-11
R_EX_3amp_e,3.4629010770004243e-10
R_EX_3cmp_e,5.200035957386717e-10
R_EX_3gmp_e,3.5788616514764726e-10
R_EX_3hcinnm_e,7.25094650988467e-10
R_EX_3hpp_e,1.3805447451886721e-08
R_EX_3hpppn_e,8.549250196665525e-10
R_EX_3ump_e,6.011759978719056e-10
R_EX_4abut_e,3.6482106224866584e-09
R_EX_4hoxpacd_e,-7.958078640513122e-11
R_EX_5dglcn_e,6.3976131059462205e-09
R_EX_5mtr_e,0.0033045608131487825
R_EX_LalaDglu_e,1.1193606042070314e-09
R_EX_LalaDgluMdap_e,4.96811480843462e-10
R_EX_LalaDgluMdapDala_e,3.7493919080588967e-10
R_EX_LalaLglu_e,1.1191332305315882e-09
R_EX_ac_e,3.3954620448639616e-08
R_EX_acac_e,3.741661203093827e-09
R_EX_acald_e,1.3551698430092074e-08
R_EX_acgal_e,-6.662048690486699e-11
R_EX_acgal1p_e,-6.662048690486699e-11
R_EX_acgam_e,2.148908606613986e-09
R_EX_acgam1p_e,1.2621512723853812e-09
R_EX_acmana_e,2.148908606613986e-09
R_EX_acmum_e,1.341277311439626e-09
R_EX_acnam_e,1.4688339433632791e-09
R_EX_acolipa_e,-9.777068044058979e-12
R_EX_acser_e,2.472916094120592e-09
R_EX_ade_e,4.795310815097764e-10
R_EX_adn_e,4.122284735785797e-10
R_EX_adocbl_e,3.64480001735501e-10
R_EX_ag_e,-6.684786058031023e-11
R_EX_agm_e,1.1320935300318524e-09
R_EX_akg_e,2.486785888322629e-09
R_EX_ala_B_e,4.7966750571504235e-09
R_EX_ala__D_e,4.784169505001046e-09
R_EX_ala__L_e,4.713228918262757e-09
R_EX_alaala_e,1.4763372746529058e-09
R_EX_all__D_e,3.856553121295292e-08
R_EX_alltn_e,8.769802661845461e-10
R_EX_amp_e,3.4629010770004243e-10
R_EX_anhgm_e,5.48652678844519e-10
R_EX_arab__L_e,4.0942950363387354e-08
R_EX_arbt_e,-7.980816008057445e-11
R_EX_arbtn_e,-7.480593922082335e-11
R_EX_arbtn_fe3_e,-7.503331289626658e-11
R_EX_arg__L_e,9.567884262651205e-10
R_EX_ascb__L_e,2.654132913448848e-09
R_EX_asn__L_e,1.8817445379681885e-09
R_EX_aso3_e,-8.003553375601768e-11
R_EX_asp__L_e,2.916067387559451e-09
R_EX_btn_e,1.3596945791505277e-10
R_EX_but_e,6.38351593806874e-09
R_EX_butso3_e,3.3992364478763193e-09
R_EX_ca2_e,-3.1770082387083676e-06
R_EX_cbi_e,-9.00399754755199e-11
R_EX_cbl1_e,-0.00010927033463303815
R_EX_cd2_e,-7.503331289626658e-11
R_EX_cgly_e,9.952145774150267e-10
R_EX_chol_e,-7.685230229981244e-11
R_EX_chtbs_e,8.110419003060088e-10
R_EX_cit_e,2.7107489586342126e-09
R_EX_cl_e,-3.1770082387083676e-06
R_EX_cm_e,-6.662048690486699e-11
R_EX_cmp_e,5.200035957386717e-10
R_EX_co2_e,7.965354598127306e-09
R_EX_cobalt2_e,-1.2069631338818e-07
R_EX_colipa_e,-6.366462912410498e-12
R_EX_colipap_e,-8.86757334228605e-12
R_EX_cpgn_e,-7.480593922082335e-11
R_EX_cpgn_un_e,-7.503331289626658e-11
R_EX_crn_e,-8.458300726488233e-11
R_EX_crn__D_e,-8.458300726488233e-11
R_EX_csn_e,8.153620001394302e-10
R_EX_cu_e,0.861098830103856
R_EX_cu2_e,-0.861098999456317
R_EX_cyan_e,-6.252776074688882e-11
R_EX_cynt_e,3.1525360100204125e-09
R_EX_cys__D_e,1.7014372133417055e-09
R_EX_cys__L_e,1.700982465990819e-09
R_EX_cytd_e,6.557456799782813e-10
R_EX_dad_2_e,3.9744918467476964e-10
R_EX_damp_e,3.349214239278808e-10
R_EX_dca_e,1.7887487047119066e-09
R_EX_dcmp_e,5.015863280277699e-10
R_EX_dcyt_e,6.284608389250934e-10
R_EX_ddca_e,1.4533725334331393e-09
R_EX_dgmp_e,3.460627340245992e-10
R_EX_dgsn_e,4.122284735785797e-10
R_EX_dha_e,0.040869988245958666
R_EX_dimp_e,3.7266545405145735e-10
R_EX_din_e,4.474713932722807e-10
R_EX_dms_e,-7.503331289626658e-11
R_EX_dmso_e,-7.503331289626658e-11
R_EX_dopa_e,-5.3660187404602766e-11
R_EX_doxrbcn_e,-6.662048690486699e-11
R_EX_dtmp_e,5.468336894409731e-10
R_EX_dump_e,5.743459041696042e-10
R_EX_duri_e,7.380549504887313e-10
R_EX_eca4colipa_e,-4.774847184307873e-11
R_EX_enlipa_e,2.523847797419876e-11
R_EX_enter_e,1.3392309483606368e-10
R_EX_etha_e,0.14584016366643482
R_EX_ethso3_e,6.160689736134373e-09
R_EX_etoh_e,0.9391092485370791
R_EX_f6p_e,3.03066371998284e-09
R_EX_fald_e,5.2699760999530554e-08
R_EX_fe2_e,-0.00013069145461486187
R_EX_fe3_e,1.3538510756916367e-08
R_EX_fe3dcit_e,1.1823431123048067e-09
R_EX_fe3dhbzs_e,6.727987056365237e-10
R_EX_fe3hox_e,-7.503331289626658e-11
R_EX_fe3hox_un_e,-7.503331289626658e-11
R_EX_fecrm_e,-7.480593922082335e-11
R_EX_fecrm_un_e,-7.503331289626658e-11
R_EX_feenter_e,1.298303686780855e-10
R_EX_feoxam_e,-7.503331289626658e-11
R_EX_feoxam_un_e,-7.503331289626658e-11
R_EX_for_e,0.5791891176515946
R_EX_fru_e,3.194486453139689e-08
R_EX_frulys_e,1.2223608791828156e-09
R_EX_fruur_e,6.170239430502988e-09
R_EX_fuc__L_e,1.2260443327249959e-08
R_EX_fum_e,2.5429471861571074e-09
R_EX_fusa_e,-6.662048690486699e-11
