,Lagrange_coef
2dr5p_c,-0.025977865113422777
2hb_c,-0.052783430232979864
2hb_e,-0.0862694617465337
2hhxdal_c,-0.7199805403529906
2hp6mbq_m,-1.9622945687599502
2hp6mp_m,-1.9906086433124206
2hpmhmbq_m,-1.9628131026063462
2hpmmbq_m,-2.018463314066559
2ippm_c,-0.20852763695826457
2kmb_c,-0.37031925941642946
2mahmp_c,-0.012919262190080244
2mbac_c,-0.24439266466796639
2mbac_e,-0.24439266466663237
2mbald_c,-0.2000094932056503
2mbald_e,-0.2000094932044918
2mbald_m,-0.2003814794089661
2mbtoh_c,-0.17458881814475763
2mbtoh_e,-0.17458881814373978
2mbtoh_m,-0.17421683194144183
2mcit_m,-0.05527568601663109
2mppal_c,-0.14752627454672104
2mppal_e,-0.147526274545906
2mppal_m,-0.14789191343374716
2obut_c,-0.07826099302734983
2obut_m,-0.07765366140728495
2oxoadp_c,-0.1039298466118425
2oxoadp_m,-0.10332198269909117
2pg_c,0.013658022099757264
2phetoh_c,-0.41852807199334036
2phetoh_e,-0.41852807199167763
2phetoh_m,-0.41816243310635637
10fthf_c,-0.7778794711788444
34hpl_m,-0.3404168992419785
34hpp_c,-0.3662496264190199
34hpp_m,-0.3666307338249202
10fthf_m,-0.776307973687008
4fumacac_c,-0.18404667375121228
34hpp_x,-0.3681922294568642
35ccmp_c,-0.545126491076635
4gudbd_c,-0.0472756306172275
12dgr_SC_c,-158.93771797982325
35cdamp_c,-0.881916503329799
13BDglcn_c,-0.0032263600476492168
4gudbutn_c,0.04727563061712961
35cgmp_c,-0.7704547187026233
4h2oglt_c,0.09852718303758454
13BDglcn_e,0.015109766665450204
35cimp_c,-0.7206351032871032
13dampp_c,-0.16484118736607442
13dpg_c,-0.020338515467329045
4h2oglt_m,0.09842239905004843
4h2oglt_x,0.09853912206738845
3c2hmp_c,-0.1264453281480212
14glun_c,0.07579318448563849
3c3hmp_c,-0.12591120574922615
16BDglcn_c,-0.006259125979962841
3c3hmp_e,-0.12591120574863565
1Dgali_c,-7.166424722707766e-05
4hbz_c,-0.29672486265878834
3c3hmp_m,-0.12625925934698928
4hbz_m,-0.29661199223790335
1ag3p_SC_c,-81.75176678910547
4hbzcoa_m,-1.9549457904703735
3c4mop_c,-0.15209801593493402
4hglusa_m,-0.01661144407598507
1agly3p_SC_c,-84.2320671183321
1agpc_SC_c,-111.37947287009075
3c4mop_m,-0.15209801593493394
1mncam_c,-0.48959651204628646
4hpro_LT_c,-0.0732308694173274
3dh5hpb_c,-1.9016813760590918
4hpro_LT_m,-0.0732308694173274
1p3h5c_c,-0.10922066412867075
3dh5hpb_m,-1.9016813760590918
1p3h5c_m,-0.11047772989753206
4hthr_c,0.00993970472730015
3dhq_c,-0.06837293257636198
4mhetz_c,-0.5855668551601417
4mlacac_c,-0.18404667375121228
1pyr5c_c,-0.26262350503217596
3dhsk_c,-0.15179045815289638
1pyr5c_m,-0.26229690866371114
4mop_c,-0.17247743591525758
3dsphgn_c,-0.850968952906211
4mop_m,-0.17397660042806246
3hanthrn_c,-0.33733857169284703
4mpetz_c,-0.6364131286559344
3hdcoa_x,-2.0130230658793087
4mzym_c,-1.4733421129233286
23camp_c,-0.046526631124341425
