Gene_ID	Expression
new_1_148	9.87435625000001
new_24_297_c	10.065098611111102
new_150_409	14.154347222222233
new_299_1067_c	9.489881944444456
BSU00010	13.086866666666666
new_1751_1938	13.199501388888867
BSU00020	12.686669444444467
BSU00030	12.637709722222233
BSU00040	13.079576388888901
BSU00050	13.187669444444433
BSU00060	12.844390277777768
new_6784_6993	12.730087500000002
BSU00070	13.294708333333302
new_9529_9614	14.140088888888869
new_14811_15868	10.259212499999975
BSU00080	8.706590277777776
BSU00090	14.476241666666667
new_17238_17833_c	9.37245138888889
new_17453_17533	13.641031944444434
BSU00100	13.732170833333335
new_18866_18974	13.316524999999968
new_18976_19061	14.428893055555568
BSU00110	14.698472222222234
new_19194_19923_c	8.122872222222222
BSU00120	14.8522638888889
BSU_misc_RNA_1	13.992559722222234
BSU00130	12.409724305555565
new_22452_22529	9.849772222222233
BSU00140	10.970176388888868
new_22531_23167	9.336051388888887
BSU00150	11.458613194444467
BSU00160	7.863315972222224
BSU00170	8.515543055555556
new_25655_25851	10.412660416666657
BSU00180	10.14009166666669
new_26383_26532	14.910423611111133
BSU_misc_RNA_2	14.739850694444435
new_26636_26731	14.617766666666668
BSU00190	11.891865972222233
BSU00200	13.533941666666665
BSU00210	12.342251388888899
BSU00220	11.7326527777778
BSU00230	11.003005555555566
new_30076_30278	14.448862500000002
new_35104_35236	12.476183333333333
new_35356_35458	12.1977472222222
BSU00240	11.882652777777798
BSU00250	11.995663888888865
BSU00260	11.80736875
new_37639_37719	11.472055555555565
BSU00270	11.145861805555533
BSU00280	11.173408333333333
BSU00290	12.420819444444467
BSU00300	13.264135416666699
BSU00310	12.726326388888866
BSU00320	13.113243055555566
BSU00330	13.005249305555566
BSU00340	11.2894763888889
BSU00350	11.5778125
BSU00360	11.273756944444434
BSU00370	12.5169027777778
new_45224_45399_c	9.863393055555546
new_45524_45632	12.984965277777768
BSU00380	12.912547916666668
new_47673_50019_c	10.211275
BSU00390	11.0064138888889
new_48474_48554	11.313630555555534
BSU00400	12.7460638888889
new_49987_50086	11.57979375
BSU00410	10.834766666666667
BSU00420	10.415880555555534
new_51558_51679	8.351309722222224
BSU00430	7.944372916666667
new_52649_52719	8.62444236111112
BSU00440	14.827656944444435
new_53111_53182	9.759633333333323
BSU00450	9.789170833333323
new_53363_55717_c	8.833318055555553
BSU00460	11.912840277777766
BSU00470	12.639779166666665
BSU00480	13.587134722222233
new_55707_55815	10.030255555555568
BSU00490	15.536110416666666
new_56193_56304	10.102845138888886
BSU00500	13.8244388888889
BSU00510	13.848466666666667
BSU00520	13.634645833333332
BSU00530	11.868564583333333
BSU00540	11.862970833333364
new_60361_60429	11.8069111111111
BSU00550	11.419652777777799
new_64001_64098	11.3236763888889
BSU00560	11.210158333333302
BSU00570	9.771180555555576
BSU00580	12.4334638888889
BSU00590	12.3004375
BSU00600	12.196283333333334
BSU00610	12.248718055555534
BSU00620	12.935065277777797
BSU00630	13.989955555555566
new_70382_70493	10.036858333333333
BSU00640	8.603916666666665
new_71190_71799_c	7.638542361111113
BSU00650	9.24504861111111
BSU00660	8.770177083333332
BSU00670	12.031265277777768
BSU00680	13.572611111111101
new_76887_76983	13.859354166666668
BSU00690	14.6301875
new_78940_79025	10.5519833333333
new_79027_79091	11.279308333333303
BSU00700	11.377105555555536
BSU00710	11.278363888888867
BSU00720	11.13803125
BSU00730	13.948093055555566
BSU00740	11.385684722222232
BSU00750	12.433727777777767
BSU00760	12.153245833333335
BSU00770	12.041970833333332
BSU00780	12.288372916666637
BSU00790	12.243074999999967
BSU00800	12.649108333333333
BSU00810	13.232862500000001
new_88050_89566_c	9.02915
new_88636_88726	13.525106944444465
BSU00820	13.464681944444466
new_90318_90535	15.019734722222234
new_101212_101289	11.6226111111111
BSU00830	12.932390277777769
BSU00840	12.349709722222235
BSU00850	12.389816666666666
BSU00860	12.491002777777767
BSU00870	11.5775013888889
BSU00880	11.964111805555566
new_108559_108673	12.084436805555567
BSU00890	12.5468590277778
BSU00900	12.331783333333364
BSU00910	11.53787500000003
BSU00920	13.3997111111111
new_112499_112799	12.653890277777768
BSU00930	11.483238888888868
BSU00940	11.7655951388889
BSU00950	12.043084722222233
BSU00960	11.894534722222232
