Gene_ID	Expression
new_1_148	8.685405555555555
new_24_297_c	9.31618263888889
new_150_409	13.984627777777767
new_299_1067_c	9.562941666666653
BSU00010	12.981913888888869
new_1751_1938	12.955295833333333
BSU00020	12.393993055555534
BSU00030	12.715220833333333
BSU00040	13.247233333333332
BSU00050	13.256801388888869
BSU00060	12.892429166666636
new_6784_6993	12.576091666666665
BSU00070	13.175175000000001
new_9529_9614	14.759994444444466
new_14811_15868	9.8396388888889
BSU00080	7.877593055555553
BSU00090	14.10339375
new_17238_17833_c	9.10642638888889
new_17453_17533	13.738318055555567
BSU00100	13.497036111111134
new_18866_18974	13.073670833333333
new_18976_19061	14.497679166666666
BSU00110	14.704748611111134
new_19194_19923_c	8.797765277777776
BSU00120	14.861861111111102
BSU_misc_RNA_1	13.838070833333333
BSU00130	12.215181944444433
new_22452_22529	9.771352777777768
BSU00140	11.171631944444465
new_22531_23167	9.347516666666666
BSU00150	11.6067236111111
BSU00160	8.06618125
BSU00170	8.350753472222221
new_25655_25851	10.959029166666667
BSU00180	10.9612638888889
new_26383_26532	15.915044444444467
BSU_misc_RNA_2	15.8276152777778
new_26636_26731	15.625626388888898
BSU00190	11.951176388888898
BSU00200	13.4145013888889
BSU00210	12.313930555555567
BSU00220	11.8313513888889
BSU00230	11.1211097222222
new_30076_30278	14.808223611111101
new_35104_35236	12.106038888888868
new_35356_35458	11.408406944444465
BSU00240	11.10850624999997
BSU00250	11.782136111111134
BSU00260	11.638866666666699
new_37639_37719	11.450224999999998
BSU00270	11.251487500000001
BSU00280	11.232570833333334
BSU00290	12.4532263888889
BSU00300	13.106895833333335
BSU00310	12.715768055555534
BSU00320	13.211077777777767
BSU00330	12.919287500000001
BSU00340	11.319834722222234
BSU00350	11.380197916666637
BSU00360	11.278867361111102
BSU00370	13.371720833333333
new_45224_45399_c	9.635815277777787
new_45524_45632	12.546130555555564
BSU00380	12.767080555555536
new_47673_50019_c	10.096894444444443
BSU00390	10.926326388888867
new_48474_48554	11.092529166666667
BSU00400	13.046588888888868
new_49987_50086	11.764574999999999
BSU00410	11.070741666666668
BSU00420	10.592859722222235
new_51558_51679	7.93709236111111
BSU00430	7.762229166666667
new_52649_52719	8.025348611111111
BSU00440	14.750591666666665
new_53111_53182	9.657965277777786
BSU00450	9.677458333333332
new_53363_55717_c	8.896144444444444
BSU00460	12.114365277777766
BSU00470	12.8088208333333
BSU00480	13.634815277777799
new_55707_55815	9.841291666666665
BSU00490	15.443208333333333
new_56193_56304	9.536777777777786
BSU00500	13.839652777777767
BSU00510	13.667772222222233
BSU00520	13.682899999999998
BSU00530	11.860866666666666
BSU00540	11.903647222222203
new_60361_60429	11.67263750000003
BSU00550	11.364543055555567
new_64001_64098	11.291343749999967
BSU00560	11.120615277777768
BSU00570	10.010038888888877
BSU00580	12.507904166666668
BSU00590	12.367743055555565
BSU00600	12.125062499999999
BSU00610	12.442648611111133
BSU00620	12.954593055555568
BSU00630	14.076593055555568
new_70382_70493	9.947080555555557
BSU00640	8.758682638888887
new_71190_71799_c	7.608661111111114
BSU00650	9.651231944444447
BSU00660	8.759716666666666
BSU00670	12.228743055555567
BSU00680	13.696958333333365
new_76887_76983	14.267968055555565
BSU00690	14.703354166666635
new_78940_79025	10.2750638888889
new_79027_79091	11.387193055555565
BSU00700	11.369556944444433
BSU00710	11.359400000000031
BSU00720	11.388897916666666
BSU00730	14.313600000000001
BSU00740	11.486880555555565
BSU00750	12.53144861111113
BSU00760	12.4047861111111
BSU00770	12.2732888888889
BSU00780	12.289010416666635
BSU00790	12.3928625
BSU00800	12.790590277777767
BSU00810	13.202279166666665
new_88050_89566_c	9.353576388888877
new_88636_88726	13.306713194444434
