Gene_ID	Expression
new_1_148	9.569545833333345
new_24_297_c	9.605925000000012
new_150_409	14.215877777777768
new_299_1067_c	8.514127083333337
BSU00010	13.077571527777769
new_1751_1938	13.0309736111111
BSU00020	12.561370833333335
BSU00030	12.813351388888899
BSU00040	13.295047222222202
BSU00050	13.3620736111111
BSU00060	12.873393055555534
new_6784_6993	12.600418055555567
BSU00070	13.326166666666666
new_9529_9614	14.767908333333333
new_14811_15868	10.223562500000009
BSU00080	8.148155555555556
BSU00090	14.245823611111101
new_17238_17833_c	8.89924861111111
new_17453_17533	13.611995833333333
BSU00100	13.6018888888889
new_18866_18974	13.125956944444434
new_18976_19061	14.53915
BSU00110	14.765815277777767
new_19194_19923_c	7.865830555555557
BSU00120	14.907055555555536
BSU_misc_RNA_1	13.8191638888889
BSU00130	12.236880555555565
new_22452_22529	10.175347222222234
BSU00140	10.998544444444434
new_22531_23167	9.409762500000005
BSU00150	11.533879166666665
BSU00160	8.010352777777777
BSU00170	8.58393888888889
new_25655_25851	10.653702777777765
BSU00180	10.625259722222198
new_26383_26532	15.077937499999999
BSU_misc_RNA_2	15.151456944444433
new_26636_26731	14.91671388888887
BSU00190	12.045933333333332
BSU00200	13.545261111111133
BSU00210	12.338422222222235
BSU00220	11.7703
BSU00230	11.144866666666667
new_30076_30278	14.937722222222233
new_35104_35236	12.242431944444434
new_35356_35458	11.783868055555565
BSU00240	11.615270833333364
BSU00250	11.866795833333365
BSU00260	11.692109722222233
new_37639_37719	11.4363152777778
BSU00270	11.357561111111131
BSU00280	11.3727361111111
BSU00290	12.509291666666668
BSU00300	13.350865277777766
BSU00310	12.814938888888898
BSU00320	13.2669625
BSU00330	13.008620833333334
BSU00340	11.585756944444434
BSU00350	11.831694444444466
BSU00360	11.499919444444432
BSU00370	13.294543055555534
new_45224_45399_c	9.683143055555567
new_45524_45632	12.746741666666665
BSU00380	12.815022222222233
new_47673_50019_c	9.88686388888889
BSU00390	11.081911111111102
new_48474_48554	11.16444722222223
BSU00400	13.186012499999999
new_49987_50086	11.883469444444467
BSU00410	11.238076388888866
BSU00420	10.569716666666666
new_51558_51679	8.1759125
BSU00430	7.8972111111111145
new_52649_52719	7.996004166666666
BSU00440	14.991844444444434
new_53111_53182	10.139066666666652
BSU00450	10.210469444444444
new_53363_55717_c	8.187252777777779
BSU00460	12.134359722222234
BSU00470	12.989719444444432
BSU00480	13.733366666666667
new_55707_55815	9.944788888888889
BSU00490	15.373548611111099
new_56193_56304	9.35358611111111
BSU00500	13.895529166666668
BSU00510	13.685245833333335
BSU00520	13.987575
BSU00530	12.155734722222235
BSU00540	12.1581277777778
new_60361_60429	12.0126972222222
BSU00550	11.523222222222232
new_64001_64098	11.327403472222201
BSU00560	11.234026388888866
BSU00570	10.034641666666667
BSU00580	12.6315263888889
BSU00590	12.631622222222234
BSU00600	12.496025694444464
BSU00610	12.464633333333333
BSU00620	13.160492361111102
BSU00630	14.023969444444432
