Gene_ID	Expression
new_1_148	10.050276388888909
new_24_297_c	9.906468055555544
new_150_409	13.915697222222235
new_299_1067_c	9.3097736111111
BSU00010	12.61487499999997
new_1751_1938	12.656052777777766
BSU00020	12.055755555555566
BSU00030	12.479021527777768
BSU00040	13.000591666666635
BSU00050	13.0504222222222
BSU00060	12.594490277777766
new_6784_6993	12.233959027777766
BSU00070	13.033887500000032
new_9529_9614	13.8374875
new_14811_15868	8.933577777777776
BSU00080	8.055947222222223
BSU00090	13.7621236111111
new_17238_17833_c	8.501151388888887
new_17453_17533	13.104494444444434
BSU00100	13.189554166666667
new_18866_18974	12.884034722222234
new_18976_19061	14.353855555555567
BSU00110	14.3274125
new_19194_19923_c	8.281092361111112
BSU00120	14.5117888888889
BSU_misc_RNA_1	13.69429999999997
BSU00130	11.957856944444465
new_22452_22529	8.707468055555557
BSU00140	10.570308333333335
new_22531_23167	8.557133333333338
BSU00150	10.965543749999966
BSU00160	11.078686111111123
BSU00170	8.116231944444447
new_25655_25851	10.02092222222222
BSU00180	9.904631944444434
new_26383_26532	15.8660736111111
BSU_misc_RNA_2	15.647016666666667
new_26636_26731	15.087152777777769
BSU00190	11.84128750000003
BSU00200	13.6337263888889
BSU00210	12.399645833333333
BSU00220	11.847776388888901
BSU00230	11.796372222222201
new_30076_30278	13.8020361111111
new_35104_35236	11.695629166666668
new_35356_35458	10.6865173611111
BSU00240	12.179294444444432
BSU00250	11.562468055555565
BSU00260	11.380683333333332
new_37639_37719	11.088561111111133
BSU00270	10.8157625
BSU00280	10.912154166666665
BSU00290	12.353627777777769
BSU00300	13.166159722222199
BSU00310	12.4398388888889
BSU00320	12.915537499999969
BSU00330	12.6391625
BSU00340	11.005736111111133
BSU00350	11.395319444444434
BSU00360	10.988248611111098
BSU00370	13.944809722222233
new_45224_45399_c	8.991074305555557
new_45524_45632	12.449575000000001
BSU00380	12.440148611111132
new_47673_50019_c	9.376209722222223
BSU00390	10.37609861111109
new_48474_48554	10.415231944444443
BSU00400	13.787044444444467
new_49987_50086	11.700336111111099
BSU00410	10.755591666666666
BSU00420	10.283416666666666
new_51558_51679	10.799872222222234
BSU00430	10.118850000000009
new_52649_52719	10.340427777777768
BSU00440	15.364120833333303
new_53111_53182	9.45343472222222
BSU00450	10.480547222222212
new_53363_55717_c	9.012001388888889
BSU00460	11.662995833333332
BSU00470	12.239691666666667
BSU00480	13.3264111111111
new_55707_55815	9.300727777777775
BSU00490	15.772927777777767
new_56193_56304	9.720520833333323
BSU00500	13.579564583333331
BSU00510	13.391315277777766
BSU00520	13.716095833333334
BSU00530	11.8296611111111
BSU00540	12.403865972222233
new_60361_60429	11.925676388888869
BSU00550	11.344180555555567
new_64001_64098	12.368714583333334
BSU00560	12.086245833333335
BSU00570	9.213590277777781
BSU00580	11.655283333333335
BSU00590	11.6276965277778
BSU00600	12.450002777777797
BSU00610	12.455514583333334
BSU00620	13.3049708333333
BSU00630	14.093845833333333
new_70382_70493	9.295708333333334
BSU00640	10.640219444444442
new_71190_71799_c	8.734595833333332
BSU00650	11.50027638888889
BSU00660	10.442862499999999
BSU00670	12.345411111111133
BSU00680	13.788577777777768
new_76887_76983	14.02505
BSU00690	14.547422222222233
new_78940_79025	9.461016666666657
new_79027_79091	10.611794444444444
BSU00700	10.804994444444432
BSU00710	10.838520833333334
BSU00720	11.035958333333364
BSU00730	13.8610236111111
BSU00740	10.8162736111111
BSU00750	12.203454166666667
BSU00760	11.714679166666665
BSU00770	11.9283361111111
BSU00780	12.0050763888889
BSU00790	12.0869361111111
BSU00800	12.4136347222222
BSU00810	12.8641375
new_88050_89566_c	8.786506944444447
new_88636_88726	13.006146527777767
BSU00820	12.748713888888867
new_90318_90535	14.461916666666667
new_101212_101289	10.36320972222221
BSU00830	13.008266666666666
BSU00840	12.638066666666667
BSU00850	12.724151388888899
BSU00860	12.955488888888867
BSU00870	11.544652777777765
BSU00880	11.9844875
new_108559_108673	12.322838888888901
BSU00890	12.856440972222233
BSU00900	12.584084722222201
BSU00910	11.374118055555565
BSU00920	13.2666833333333
new_112499_112799	12.926844444444432
BSU00930	11.50561527777777
BSU00940	11.677206944444464
BSU00950	11.921636111111132
BSU00960	11.743659722222233
BSU00970	12.134137500000001
BSU00980	14.0371458333333
new_117257_117348	14.287012500000001
BSU00990	13.7874013888889
BSU01000	13.1011875
new_117712_117889	12.860226388888899
BSU01010	13.092465277777768
new_118452_118590	16.3810388888889
BSU01020	16.3949861111111
new_119017_119110	15.8778375
BSU01030	16.0802611111111
BSU_misc_RNA_3	16.442456944444434
BSU01040	16.200479166666668
BSU01050	16.202831944444466
