,0
R_SS0001,7.504706828723958
R_SS0002,2.420765392001192
R_SS0003,-3.362199407774824e-11
R_SS0004,0.02866387773862744
R_SS0005,5.537820447755167
R_SS0006,5.537820447755166
R_SS0007,-7.887044319515184
R_SS0008,0.10012789999575844
R_SS0009,0.01846772927859064
R_SS0010,0.1034878777054331
R_SS0011,-0.028663877738630106
R_SS0012,0.1034878777054331
R_SS0013,0.028663877738626456
R_SS0014,0.0889469776022267
R_SS0015,0.0
R_SS0016,-1.7763568394002505e-15
R_SS0017,0.0889469776022267
R_SS0018,-7.105427357601002e-15
R_SS0019,0.0889469776022267
R_SS0020,1.0254788684882499e-10
R_SS0021,9.836276237962238e-11
R_SS0022,0.08558700003844422
R_SS0023,0.08558700003844422
R_SS0024,0.08166017071716425
R_SS0025,0.08558700003844066
R_SS0026,-1.432454155292362e-11
R_SS0027,0.0033599777096711136
R_SS0028,0.08894697760222847
R_SS0029,4.318678747949889e-11
R_SS0030,-4.320099833421409e-11
R_SS0031,1.0254747051519075e-10
R_SS0032,3.586819730116986e-11
R_SS0033,1.7763568394002505e-15
R_SS0034,0.0
R_SS0035,0.7683859012211656
R_SS0036,6.438583000090148e-11
R_SS0037,1.0043343934285076e-10
R_SS0038,0.7683859011354741
R_SS0039,0.7946589009843734
R_SS0040,0.0
R_SS0041,6.438494182248178e-11
R_SS0042,0.050290939215292596
R_SS0043,1.9756307260502837
R_SS0044,-1.9756307260502801
R_SS0045,6.438577448975025e-11
R_SS0046,4.702322904392986e-07
R_SS0047,8.855763959300525
R_SS0048,8.855763959212993
R_SS0049,4.7023229221565543e-07
R_SS0050,4.841567147195747e-10
R_SS0051,4.841576028979944e-10
R_SS0052,5.036196281473268
R_SS0053,-4.989199542555896
R_SS0054,1.1093845841969596e-09
R_SS0055,1.1093916896243172e-09
R_SS0056,1.0892620139202336e-09
R_SS0057,0.9412561283894689
R_SS0058,-1.3664341976152556
R_SS0059,2.1719865545218706
R_SS0060,-8.337508461409016e-11
R_SS0061,4.701687572605806e-07
R_SS0062,4.7016875015515325e-07
R_SS0063,0.0011049638265987483
R_SS0064,1.3664341973716532
R_SS0065,1.3664341973716567
R_SS0066,1.3664341973716567
R_SS0067,2.350854870769581e-07
R_SS0068,2.3508327018362252e-07
R_SS0069,4.3570480556809343e-10
R_SS0070,0.1112959997404559
R_SS0071,0.012386593689676317
R_SS0072,4.3570480556809343e-10
R_SS0073,0.21281600036196835
R_SS0074,0.6287255782751799
R_SS0075,0.011655999898469105
R_SS0076,3.008651106028992e-10
R_SS0077,0.04723499993384905
R_SS0078,0.047234999933877475
R_SS0079,0.04723499993386948
R_SS0080,0.047234999933863264
R_SS0081,0.04723499993386682
R_SS0082,0.04723499993385616
R_SS0083,0.04723499993385616
R_SS0084,0.047234999933863264
R_SS0085,0.01974246663305479
R_SS0086,0.10358553332038767
R_SS0087,0.12332799995343535
R_SS0088,0.1233279999534389
R_SS0089,0.1233279999534318
R_SS0090,0.12332799995344601
R_SS0091,0.1233279999534389
R_SS0092,0.1233279999534389
R_SS0093,-5.355958732078392e-16
R_SS0094,0.12332799995343499
R_SS0095,5.405360603560894e-10
R_SS0096,4.841567147195747e-10
R_SS0097,1.7985257727559656e-10
R_SS0098,1.7985257727559656e-10
R_SS0099,1.7985257727559656e-10
R_SS0100,0.10039246974346838
R_SS0101,-8.881784197001252e-16
R_SS0102,3.552713678800501e-15
R_SS0103,-4.1338765743859085e-11
R_SS0104,0.01165600034209291
R_SS0105,0.0887359999146149
R_SS0106,0.10039246974348259
R_SS0107,0.10039246974347193
R_SS0108,0.10039246974347549
R_SS0109,0.04723499993386682
R_SS0110,0.01165600034209291
R_SS0111,-0.05390899992932674
R_SS0112,0.03482700002663286
R_SS0113,0.05390899988798559
R_SS0114,0.011656000342096462
R_SS0115,0.10039246974347549
R_SS0116,0.011656000342100015
R_SS0117,-0.28627663205721987
R_SS0118,2.53917272415023
R_SS0119,2.7906223562781207
R_SS0120,0.10039246974347904
R_SS0121,0.10039246974347904
R_SS0122,-4.049814650297634e-11
R_SS0123,-4.050093593832571e-11
R_SS0124,1.7323031897831243e-11
R_SS0125,1.7603127628250945
R_SS0126,4.609415071854528e-10
R_SS0127,1.7321255540991842e-11
R_SS0128,4.4362202800130035e-10
R_SS0129,1.7319479184152442e-11
R_SS0130,0.0
R_SS0131,1.7319479184152442e-11
R_SS0132,4.609397308286134e-10
R_SS0133,0.0
R_SS0134,0.0
R_SS0135,9.731081218600224e-11
R_SS0136,9.731238037602452e-11
R_SS0137,9.731238037602452e-11
R_SS0138,9.731593308970332e-11
R_SS0139,1.446522901460412e-10
R_SS0140,3.519673441587656e-11
R_SS0141,1.3322676295501878e-15
R_SS0142,0.026233837940274896
R_SS0143,0.011213695923572686
R_SS0144,-0.08842685795617955
R_SS0145,-1.1769714092224604e-09
R_SS0146,-1.1769714092224604e-09
R_SS0147,1.1769714092224604e-09
R_SS0148,5.884857046112302e-10
R_SS0149,5.8848614870044e-10
R_SS0150,5.884857046112302e-10
R_SS0151,0.1151969993783184
R_SS0152,3.8104275290606893e-10
R_SS0153,3.8104275290606893e-10
R_SS0154,3.810356474787113e-10
R_SS0155,0.013886406486275149
R_SS0156,-0.051334970512456835
R_SS0157,-0.01700302947661525
R_SS0158,-0.06833799958820563
R_SS0159,-0.06833799958820563
R_SS0160,-0.11519699878982692
R_SS0161,-0.06833799958820741
R_SS0162,-6.296413390671773e-11
R_SS0163,-0.11519699878982693
R_SS0164,-0.06833799958820919
R_SS0165,-0.11519699878982825
R_SS0166,-0.06833799958820297
R_SS0167,-0.11519699878983047
R_SS0168,-2.0250467969162855e-11
R_SS0169,-2.0247803433903755e-11
R_SS0170,0.058616547878604486
R_SS0171,0.05861654787860715
R_SS0172,0.058616547878608094
R_SS0173,0.0586165478786036
R_SS0174,0.058616547878600045
R_SS0175,0.058616547878608594
R_SS0176,1.3600481575144272
R_SS0177,2.8463986723181733e-10
R_SS0178,1.2744205690751187e-10
R_SS0179,1.5719827479651616e-10
R_SS0180,-1.0752998491625476e-10
R_SS0181,1.865933185740687e-09
R_SS0182,8.107470250706683e-10
R_SS0183,8.107434723569895e-10
R_SS0184,8.291323183584609e-10
R_SS0185,8.291323183584609e-10
R_SS0186,1.219575551658636e-09
R_SS0187,-0.11110994910551497
R_SS0188,0.4515031967184058
R_SS0189,5.224087828992197e-10
R_SS0190,0.11110807254324584
R_SS0191,-0.01936650103698412
R_SS0192,-0.019366501036969908
R_SS0193,-0.1197589707804525
R_SS0194,-3.552713678800501e-15
R_SS0195,8.881784197001252e-16
