Gene_ID	Expression
YAL067W-A	0.0
YAL064W-B	0.0
YAL064W	0.0
YAL063C-A	0.0
YAL068C	0.5814543333333333
YAL064C-A	0.15500166666666668
YAL067C	0.0
YAL065C	0.0
YAL063C	2.2709466666666667
YAL061W	71.47359999999999
YAL062W	80.02663333333334
YAL060W	111.14066666666668
YAL059W	41.415366666666664
YAL058W	13.682266666666669
YAL055W	27.43133333333333
YAL056W	23.158200000000004
YAL053W	50.43423333333334
YAL051W	12.129666666666665
YAL049C	81.68923333333333
YAL048C	16.490966666666665
YAL046C	85.17506666666667
YAL047C	9.212576666666665
YAL044W-A	125.95400000000001
YAL044C	261.0656666666667
YAL043C	20.102
YAL054C	599.972
YAL042W	80.19943333333333
YAL041W	15.464866666666666
YAL040C	16.593966666666667
YAL039C	53.520199999999996
YAL037C-A	0.0
YAL036C	30.2687
YAL037W	8.66229
YAL034W-A	13.4017
YAL035W	69.27873333333334
YAL032C	27.6705
YAL033W	26.761133333333333
YAL034C	46.45156666666666
YAL031C	10.298376666666668
YAL030W	130.89833333333334
YAL029C	11.249566666666666
YAL038W	983.0659999999999
YAL028W	6.382903333333332
YAL027W	33.0598
YAL025C	53.3577
YAL026C	12.105033333333333
HRA1	9.927933333333334
YAL024C	4.669733333333333
YAL023C	45.31993333333333
YAL022C	19.632800000000003
YAL021C	19.187433333333335
YAL020C	17.768666666666665
YAL018C	2.316253333333333
YAL019W	11.926566666666666
YAL017W	21.430733333333336
YAL015C	24.263066666666663
YAL016W	68.44743333333334
YAL014C	25.543300000000002
YAL013W	38.08893333333334
YAL012W	87.97753333333334
YAL011W	16.769766666666666
YAL009W	32.66773333333333
YAL010C	15.732199999999999
YAL008W	76.5495
YAL007C	42.04646666666667
tP(UGG)A	0.0
YAL002W	10.18878
YAL003W	659.0686666666667
snR18	0.0
YAL001C	18.755133333333333
YAR002W	21.609166666666667
YAR002C-A	141.468
YAR003W	15.7975
YAR007C	43.46123333333333
YAR008W	18.311533333333333
YAL005C	1168.3566666666666
YAR009C	11.763866666666667
YAR010C	13.594333333333333
tA(UGC)A	0.0
YAR014C	32.32853333333333
YAR015W	95.11383333333333
YAR018C	11.078906666666667
YAR019C	6.56122
tS(AGA)A	0.0
YAR020C	57.99763333333333
tL(CAA)A	0.0
YAR023C	10.290786666666667
YAR027W	52.292966666666665
YAR028W	4.773130000000001
YAR029W	3.36463
YAR031W	6.418273333333334
YAR033W	7.291163333333333
YAR035C-A	0.0
YAR035W	58.650233333333325
YAR042W	17.202133333333332
YAR050W	1.0844376666666666
YAR064W	0.3166583333333333
YAR061W	3.257156666666667
YAR066W	15.0055
YAR068W	26.161233333333332
YAR071W	12.582633333333334
YBL113C	36.62076666666666
YBL112C	27.000333333333334
YBL111C	8.584193333333333
YBL108C-A	0.0
tL(UAA)B1	0.0
YBL107C	81.3393
YBL106C	11.830533333333335
YBL104C	11.732899999999999
YBL105C	25.920066666666667
YBL103C	24.077166666666667
YBL102W	79.4867
YBL100W-C	114.307
YBL101C	25.719933333333334
tF(GAA)B	0.0
YBL100W-A	0.00010161053333333332
YBL100W-B	7.32451
YBL097W	8.043996666666667
YBL098W	35.754799999999996
YBL095W	39.314933333333336
YBL093C	41.17013333333333
YBL099W	453.564
YBL091C-A	20.0899
YBL092W	1442.7033333333336
YBL091C	52.86246666666667
YBL090W	88.97013333333332
YBL089W	10.870566666666667
YBL088C	7.263883333333333
YBL087C	302.8856666666666
YBL086C	18.6573
YBL085W	16.573999999999998
YBL084C	12.515966666666666
YBL082C	22.34723333333333
YBL081W	11.367776666666666
YBL080C	15.327433333333332
YBL079W	17.936866666666667
YBL078C	180.57966666666667
YBL076C	94.6375
YBL074C	7.9353066666666665
snR56	0.0
YBL071C-B	0.0
YBL075C	707.2506666666667
YBL069W	12.910166666666669
YBL068W	16.54563333333333
YBL071W-A	36.859966666666665
YBL071C	13.730233333333333
YBL072C	649.645
YBL067C	41.91823333333333
YBL066C	14.312199999999999
YBL063W	8.805283333333334
YBL064C	262.7463333333333
YBL061C	13.867666666666665
YBL060W	13.1233
YBL059C-A	111.65846666666668
YBL059W	36.61976666666667
YBL057C	43.445933333333336
YBL058W	91.09960000000001
YBL056W	72.04703333333333
YBL055C	23.157833333333333
YBL054W	19.6515
YBL052C	14.0423
YBL051C	24.936400000000003
YBL050W	69.79843333333334
YBL048W	31.576066666666673
YBL049W	134.5943333333333
YBL046W	27.739166666666666
YBL047C	44.91436666666667
YBL044W	0.0
YBL043W	99.13746666666667
YBL045C	345.106
YBL042C	32.0494
YBL041W	153.521
YBL040C	62.174800000000005
YBL039W-B	45.3958
YBL039C	38.49996666666667
YBL038W	57.4381
YBL037W	11.021333333333333
YBL036C	59.56746666666666
YBL035C	12.228006666666667
YBL034C	8.31454
YBL033C	70.66120000000001
YBL032W	32.6514
YBL031W	6.70439
YBL029C-A	68.7427
YBL029W	19.65256666666667
YBL030C	600.7323333333334
YBL028C	78.3934
YBL026W	75.43523333333333
YBL025W	22.300533333333334
YBL027W	730.625
YBL024W	29.85206666666667
YBL023C	15.864966666666668
YBL021C	37.9853
YBL022C	60.58813333333333
YBL020W	17.920833333333334
YBL019W	15.127033333333335
YBL018C	71.70416666666667
YBL017C	22.33106666666667
YBL016W	28.123433333333328
tI(AAU)B	0.0
tG(GCC)B	0.0
YBL015W	186.74933333333334
YBL014C	9.90496
YBL013W	3.7282533333333334
YBL011W	24.844799999999996
YBL010C	12.8465
YBL008W-A	1.7647366666666668
YBL009W	18.74976666666667
YBL008W	12.9022
YBL006C	63.24399999999999
YBL007C	36.010333333333335
YBL005W	7.177006666666666
tS(AGA)B	0.0
YBL005W-A	7.742653333333334e-09
YBL005W-B	5.09485
YBL004W	10.332849999999999
YBL003C	384.3196666666667
YBL002W	775.8136666666666
YBL001C	563.5023333333332
YBR001C	24.477833333333336
YBR002C	21.036599999999996
YBR003W	23.12783333333333
YBR004C	16.674633333333336
YBR005W	37.42473333333333
YBR006W	44.14000000000001
YBR007C	8.481393333333333
YBR008C	18.552900000000005
YBR009C	1473.6466666666668
YBR010W	1276.0266666666666
YBR011C	439.66633333333334
tT(AGU)B	0.0
YBR013C	14.335956666666666
YBR012W-A	3.036436666666667e-07
YBR012W-B	5.541956666666667
YBR014C	60.2721
YBR015C	55.1196
YBR016W	121.021
YBR018C	2.67891
YBR017C	21.317266666666665
YBR019C	3.9965566666666668
YBR020W	4.575296666666667
YBR021W	19.626900000000003
YBR022W	34.34426666666666
YBR023C	23.71506666666667
YBR024W	22.54043333333333
YBR025C	236.76366666666664
YBR027C	0.0
YBR028C	20.441000000000003
YBR026C	297.3963333333333
YBR029C	63.9923
YBR030W	11.6272
YBR032W	2.27585
YBR033W	11.808066666666667
YBR034C	44.4803
YBR031W	363.086
snR161	0.0
YBR035C	135.649
TLC1	18.4141
YBR036C	98.64476666666667
YBR037C	31.849866666666667
YBR038W	19.29446666666667
YBR040W	0.8609233333333334
YBR039W	268.6686666666667
YBR041W	14.818966666666668
YBR042C	15.5284
YBR043C	31.667133333333336
tV(UAC)B	0.0
YBR044C	18.476133333333333
YBR045C	10.621463333333333
YBR046C	103.0421
YBR047W	37.54443333333333
YBR048W	390.433
YBR049C	27.8681
YBR050C	23.1712
YBR052C	68.1484
YBR053C	71.20956666666667
tL(UAA)B2	0.0
YBR055C	10.481
YBR054W	660.8566666666667
tQ(UUG)B	0.0
YBR056W-A	50.276599999999995
YBR056W	67.03446666666666
YBR057C	36.6336
YBR058C	26.768666666666665
YBR058C-A	221.75966666666667
YBR059C	22.428366666666665
YBR060C	14.164066666666665
YBR061C	21.0853
YBR062C	99.17869999999999
YBR063C	17.6113
YBR065C	13.574666666666666
YBR066C	41.817
YBR069C	4.4938166666666675
YBR068C	98.48056666666666
YBR070C	28.1739
YBR067C	2002.5966666666666
YBR071W	107.90666666666668
YBR072C-A	5.343166666666666
YBR073W	25.462166666666672
YBR076W	3.8693600000000004
YBR074W	17.247566666666668
YBR077C	39.456633333333336
YBR078W	319.9796666666667
YBR072W	5299.99
YBR079C	51.60536666666667
YBR080C	30.170599999999997
tR(UCU)B	0.0
tD(GUC)B	0.0
YBR081C	19.912533333333332
YBR082C	158.16666666666666
YBR083W	29.864966666666664
YBR084W	28.098333333333333
YBR085W	0.7478393333333333
YBR084C-A	602.1056666666667
YBR085C-A	1711.5366666666666
YBR087W	30.1016
YBR086C	41.62563333333333
YBR088C	70.2078
YBR091C	31.9584
YBR089C-A	299.26933333333335
YBR090C	94.07543333333332
YBR093C	0.7563446666666667
YBR092C	6.54944
YBR094W	27.3993
YBR095C	23.041666666666668
YBR096W	29.2779
YBR097W	7.037669999999999
YBR098W	15.7948
YBR101C	185.12233333333333
YBR102C	17.094466666666666
YBR104W	15.2228
YBR103W	23.380633333333332
YBR105C	21.11093333333333
YBR107C	12.131426666666668
YBR106W	265.0806666666667
YBR108W	14.583433333333332
YBR109C	238.59133333333332
YBR110W	31.209366666666664
YBR111C	108.09746666666666
YBR111W-A	69.9618
YBR112C	31.016933333333338
YBR114W	10.534976666666667
YBR115C	58.023199999999996
YBR117C	173.19233333333332
YBR119W	41.161033333333336
YBR120C	34.780633333333334
YBR121C	112.62533333333334
YBR122C	75.5795
YBR123C	14.697866666666664
YBR125C	26.211233333333336
YBR126W-A	246.22966666666662
YBR126C	151.01333333333332
YBR128C	9.987273333333334
YBR127C	126.97633333333334
YBR129C	26.1951
YBR131W	5.203869999999999
YBR130C	13.607833333333334
YBR132C	18.916066666666666
YBR135W	35.53243333333333
YBR133C	14.627633333333334
YBR136W	4.31755
YBR137W	70.16329999999999
YBR138C	12.808733333333334
YBR139W	58.09029999999999
YBR141C	9.272246666666666
YBR140C	14.1974
YBR142W	14.223966666666668
YBR144C	0.80913
YBR143C	115.91366666666666
YBR145W	27.883866666666666
YBR146W	74.60213333333333
YBR147W	55.83116666666667
YBR148W	6.402290000000001
YBR150C	12.551366666666667
YBR149W	290.56233333333336
YBR151W	60.719966666666664
YBR152W	12.508133333333333
YBR153W	21.170233333333332
YBR154C	60.76073333333333
YBR155W	22.961266666666663
YBR156C	7.524966666666667
YBR118W	3447.9166666666665
YBR157C	166.01133333333334
YBR158W	51.997899999999994
YBR159W	57.709466666666664
YBR160W	36.6521
YBR161W	10.890270000000001
YBR162W-A	203.62966666666668
YBR162C	152.97666666666666
YBR163W	12.106
YBR164C	62.856300000000005
YBR165W	21.96986666666667
YBR167C	39.027366666666666
YBR166C	34.43246666666667
YBR168W	18.639100000000003
YBR170C	38.5271
YBR169C	166.22833333333332
YBR171W	62.3587
YBR172C	24.670199999999998
YBR173C	200.343
YBR175W	11.772466666666666
YBR176W	15.592166666666666
YBR177C	61.851
YBR180W	1.8554866666666665
YBR179C	24.9627
YBR182C	4.637806666666666
YBR182C-A	3.0101566666666666
YBR183W	17.1129
YBR184W	5.08833
YBR185C	35.93026666666667
YBR186W	3.1936800000000005
YBR181C	577.908
YBR187W	52.24393333333333
YBR188C	35.11363333333333
YBR189W	596.0416666666666
YBR192W	17.491933333333332
YBR191W	640.772
YBR194W	18.304333333333332
YBR193C	26.739100000000004
YBR195C	15.5224
YBR196C-A	7.936133333333333
YBR196C-B	0.0
YBR197C	30.552566666666667
YBR196C	292.81633333333326
YBR198C	22.133300000000002
YBR199W	74.32623333333333
YBR200W	27.601366666666667
YBR200W-A	0.0
YBR201W	14.242066666666666
YBR201C-A	58.519200000000005
YBR202W	27.1254
YBR203W	18.78793333333333
YBR204C	30.3139
YBR205W	34.840399999999995
YBR207W	55.562766666666676
YBR209W	1.4819566666666668
YBR208C	17.809733333333334
tE(UUC)B	0.0
tC(GCA)B	0.0
YBR210W	21.971099999999996
YBR211C	14.251966666666666
YBR213W	21.681166666666666
YBR212W	63.07886666666667
YBR214W	80.61743333333334
YBR215W	17.829166666666666
YBR216C	21.540899999999997
YBR217W	16.7042
YBR219C	3.827723333333334e-05
YBR220C	14.979333333333335
YBR218C	87.24123333333334
YBR221W-A	0.0
YBR221C	215.82666666666668
YBR222C	76.80713333333334
YBR223C	9.860546666666666
YBR225W	13.436666666666667
YBR228W	19.502366666666664
YBR227C	27.199633333333335
YBR229C	19.743966666666665
YBR230W-A	323.86566666666664
YBR230C	826.3876666666666
LSR1	14.9272
YBR231C	35.771966666666664
YBR233W	20.380966666666666
YBR233W-A	57.89706666666666
YBR234C	58.5311
YBR235W	13.656333333333334
YBR236C	29.109199999999998
YBR237W	17.090366666666668
YBR239C	3.3249566666666666
YBR238C	2.85637
YBR240C	6.683493333333334
YBR241C	55.361333333333334
YBR242W	26.765
YBR243C	19.368333333333332
YBR244W	11.922843333333333
YBR245C	17.13993333333333
YBR246W	18.4936
YBR247C	22.8205
YBR248C	58.12796666666667
YBR250W	2.457786666666667
YBR249C	165.37699999999998
YBR251W	31.099166666666665
YBR252W	58.62663333333333
YBR253W	29.98143333333333
YBR254C	24.828833333333332
YBR255W	15.114800000000002
YBR255C-A	113.58066666666666
YBR256C	159.53833333333333
YBR257W	25.7422
YBR258C	18.310066666666668
YBR259W	8.566953333333332
YBR260C	17.252166666666668
YBR261C	25.595766666666666
YBR262C	113.39833333333333
YBR263W	70.96633333333334
