Gene_ID	Expression
b0018	579.3102061860287
b0242	3162.961625630474
b1619	3607.103111741583
b1243	65750.21584785267
b3786	6121.3688478527
b4036	1258.1844575749167
b1465	199.58111632491764
b0704	253.70997285269536
b2679	2133.9018895193635
b3659	22.382047145947467
b0059	1170.7528617415817
b2105	1111.4863534082504
b4161	6484.738292297144
b1251	1651.4052492415833
b2924	3920.5370839638067
b0276	188.64133354714
b1868	219.50880563047335
b1175	4255.83854229714
b2862	91.90591576936207
b3389	2484.0979728526936
b0322	2009.8487159082533
b3392	71.70168104714047
b1656	8508.342458963807
b3951	94.68507701936221
b2197	2590.9385700749167
b2596	23.11188312871627
b3251	10702.681778408272
b0395	567.5308686860286
b4358	53.1861964728
b1646	3267.35916729714
b2342	840.5668645193622
b0515	3291.7405978526936
b3033	2369.121597852693
b0122	1297.7071950749166
b2425	5326.505681186026
b1304	1771.44000340825
b2940	774.6813159082507
b1728	36.0387790364623
b3473	455.42744229714003
b3178	6964.58440340825
b0914	1145.0651686860267
b0132	712.1313853526957
b4340	436.8375964638067
b2207	268.97907465825136
b2899	4027.4326672971433
b4070	61.57156035378649
b2718	147.60656382491766
b2029	11879.278667297132
b3508	9291.380514519376
b3680	41.79188687367833
b0361	3637.091083963807
b0094	9612.04918118601
b1469	77.72226882491775
b0074	16787.261028408266
b3623	1807.2265395193635
b3790	997.8312895193617
b2920	42.30228229216207
b3731	27819.076222852702
b0050	1116.85892979714
b0981	319.0233950749177
b0859	322.67557979713973
b0560	106.84247951936213
b4314	9627.229653408262
b3156	857.0409825749176
b1041	173.79940347769562
b3989	71.80577979714259
b1758	663.5887325749177
b4061	160.5342832693623
b0565	89593.36015340831
b0860	4476.2497645193625
b2464	13476.900056186032
b4357	75.20265465911883
b4309	44.057169829670066
b1763	2298.979195074917
b0990	155.54746507491768
b1453	294.026564519362
b4203	41305.76668118603
b3482	34.876100422760366
b3182	456.23535340825106
b1065	2516.6746395193604
b2905	5099.926972852697
b2852	18.1885801911382
b2803	1846.3788936860267
b0062	22.91159346574757
b0791	443.487999241584
b1040	1209.8548422971367
b3632	1637.4394964638068
b1752	564.3819117415843
b0415	9018.729264519363
b4280	558.3782950749179
b3893	241.85963896380636
b2891	21613.66661174157
b3358	664.1122534082507
b1856	631.519781186029
b0798	399.6796881304734
b3543	11389.2407228527
b0624	797.8620825749176
b1820	438.37977701936205
b0329	11595.367570074935
b3170	13220.160167297154
b0441	2634.7190978526937
b1684	1471.9723270193635
b0359	444.95311313047335
b1134	1671.8781534082502
b0211	1856.39557701936
b3015	971.5398325749193
b1879	262.9664141026953
b0077	2840.7019867415834
b1097	918.156952019362
b0421	1761.9506145193634
b0041	66.31292285304407
b0993	5220.745764519356
b1455	41.0403019039739
b0513	69.8045646584675
b3704	31745.367236741567
b2027	6824.244972852698
b1408	17.171415041934534
b3733	16591.9209589638
b1615	79.89736853291349
b3317	162335.70612563065
b0561	24.188435306183596
b4024	12478.087903408232
b0823	134.51981993602865
b1354	34.35894724743907
b4310	775.0878200749174
b3991	159.15199035269532
b3113	193.90520688047332
b1845	432.39644924158466
b1392	218.57303813047335
b2184	647.8259089638063
b4392	875.2199256304735
b0777	6900.879722852693
b0802	3278.4167367415866
b4332	43.95627025500914
b2877	165.146744658251
b0409	2976.19593118603
b3917	4226.091972852697
b2202	1262.1536089638066
b2071	51.124381706929306
