Gene_ID	Expression
b0018	1121.2621089638067
b0242	2647.4785284082504
b1619	5177.5229728526965
b1243	43143.46973674157
b3786	2507.7702853526966
b4036	28726.55015340827
b1465	394.89090063047337
b0704	492.377856186029
b2679	2808.374625630473
b3659	98.0931456651705
b0059	1064.662983963806
b2105	1746.9815242415868
b4161	5308.139570074916
b1251	2093.13154229714
b2924	1772.965207574917
b0276	486.923015908251
b1868	220.91085063047333
b1175	4290.800056186031
b2862	196.578480908251
b3389	1986.2354603526967
b0322	1851.5872353526968
b3392	237.9468843804733
b1656	6706.279111741584
b3951	197.836008269362
b2197	5254.757236741586
b2596	48.03152132608489
b3251	10043.277736741607
b0395	1082.8467339638066
b4358	186.512577019362
b1646	7658.93626451937
b2342	2870.228528408253
b0515	38461.35945896377
b3033	6064.073278408253
b0122	1363.1060325749168
b2425	4637.525097852697
b1304	2776.78612563047
b2940	1757.78041590825
b1728	180.01902701936197
b3473	351.19217979714
b3178	7605.689778408254
b0914	972.3401020193627
b0132	1022.1294228526968
b4340	487.7765659082513
b2207	856.2898964638052
b2899	9586.78907007492
b4070	182.45832896380668
b2718	334.5483992415844
b2029	5330.742806186026
b3508	54854.489097852704
b3680	114.40581299158437
b0361	16519.683570074896
b0094	16786.764472852698
b1469	269.591664519362
b0074	33442.68140340827
b3623	1859.7246353526934
b3790	505.58955340825133
b2920	155.90577708880647
b3731	22327.51648674157
b0050	1476.3858659082532
b0981	513.901056186029
b0859	445.190593686029
b0560	209.465033408251
b4314	6225.13237563047
b3156	1391.2951700749165
b1041	451.79596174158434
b3989	168.26394896380634
b1758	2115.401406186027
b4061	347.84856035269564
b0565	89136.78251451929
b0860	13019.683667297135
b2464	27339.1469589638
b4357	414.23057146380665
b4309	120.90014035269532
b1763	1499.8055061860268
b0990	145.92927396380637
b1453	344.1082006304733
b4203	21352.1321950749
b3482	69.94817396380682
b3182	295.11289785269537
b1065	4976.603083963807
b2905	3358.418945074917
b2852	121.14736064568326
b2803	2560.225625630473
b0062	321.3223756304735
b0791	2212.7944034082534
b1040	3081.53029229714
b3632	1918.2018075749202
b1752	2172.5896464638067
b0415	5088.84218118603
b4280	737.242868686029
b3893	298.04230063047333
b2891	19673.0756256305
b3358	627.9964339638067
b1856	1069.8916478526946
b0798	626.4326506304733
b3543	5542.047056186027
b0624	552.1624881304733
b1820	206.767788408251
b0329	38816.47126451933
b3170	7973.412139519362
b0441	3612.46618118603
b1684	3034.1212089638066
b0359	767.1553145193626
b1134	1666.7839603526936
b0211	2849.7378200749167
b3015	665.2130131304734
b1879	477.19604507491795
b0077	2101.3466006304734
b1097	838.2014228526954
b0421	1835.3325881304736
b0041	189.390153061029
b0993	8057.347250630467
b1455	99.85588465825093
b0513	197.4837402138066
b3704	23496.52754229713
b2027	4619.654014519364
b1408	52.79014249199656
b3733	12935.038903408233
b1615	395.3281606304733
b3317	98973.85473674157
b0561	55.5945695635198
b4024	8801.622375630473
b0823	221.19544229713998
b1354	65.59100861668041
b4310	1066.5709131304714
b3991	172.68473438047332
b3113	331.9991103526957
b1845	710.8731561860291
b1392	386.3326964638066
b2184	682.9163325749174
b4392	1247.38584368603
b0777	5111.936361741584
b0802	1011.9951686860277
b4332	90.26577604713994
b2877	691.2752339638064
b0409	2721.075195074917
b3917	2220.420236741587
b2202	2099.32763951936
b2071	125.62012174158434
b3227	232.8254936860287
b4126	872.5076631304728
b2888	72.47001618605044
b2973	171.97196021380634
b3667	178.696503686029
b1343	1354.32534229714
b2801	383.55241590825136
b2602	1653.8013728526967
b2267	889.1918131304734
b0126	28319.835570074934
b0927	4917.21357007492
b2498	17654.1358478527
b0291	98.43085438047358
b1689	144.9873038249177
b0415	5171.68690340825
b2970	135.50193215825112
b1526	11134.877528408257
b3795	794.4396659082507
b0817	3819.639972852697
b0288	263.29761174158466
b4077	171.20891229714002
b0156	9332.607222852697
b1739	6332.773014519359
b2925	17188.092236741602
b0220	3615.924889519363
b0610	7981.02802840825
b3519	345.31119785269567
b0581	778.515674241584
b0279	61.957565638434325
b4027	189.59734076936198
b4073	894.677261741583
b3773	1040.2116103526948
b1589	366.8339117415847
b0140	60.04424539134563
b3719	848.0881575749182
b2569	6058.30088951936
b0959	173.60535576936232
b1882	209.59562326936202
b2278	9995.646375630484
b3011	5139.107236741586
b0025	7025.13843118603
b2624	225.29854132491766
b1346	350.42550896380664
b1587	93.83650160269549
b4398	1430.2145686860267
b1865	4432.253736741587
b3982	6899.511153408253
b0416	3524.4586534082496
b1302	1246.46077979714
b1982	5788.00608396381
b4266	12359.307500630466
b1423	1855.48285340825
b0072	37170.40529229714
b2578	129.50944160269532
b2214	292.0105381304733
b3944	46857.84223674156
b1530	7531.377042297144
b3514	57.560110819764425
